Max SUM: 5
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
314 0 1 0 2 1 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 3
315 0 1 0 2 1 0 2 1 0 1 1 0 0 0 1 1 0 0 0 0 2
316 0 1 0 2 1 0 2 0 1 1 0 1 0 0 1 1 0 0 0 0 2
317 0 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 1 0 0 0 2
318 0 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 0 1 0 0 2
319 0 0 1 2 0 1 2 0 0 0 0 0 1 1 0 1 0 0 0 0 3
320 0 0 1 2 0 1 2 1 0 1 1 0 0 0 1 1 0 0 0 0 2
321 0 0 1 2 0 1 2 0 1 1 0 1 0 0 1 1 0 0 0 0 2
322 0 0 1 2 0 1 3 1 0 2 0 1 0 0 0 0 1 0 0 0 2
323 0 0 1 2 0 1 3 1 0 2 0 1 0 0 0 0 0 1 0 0 2
324 0 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 0 0 3
325 0 0 1 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 3
326 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 4
327 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 4
328 0 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 4
329 0 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 0 0 4
330 0 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 4
331 0 0 1 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 1 0 2
332 1 1 0 3 0 1 2 0 0 1 0 1 1 0 1 1 0 0 0 0 1
333 1 1 0 3 0 1 2 1 0 1 0 0 0 1 1 1 0 0 0 0 1
334 1 1 0 3 0 1 2 1 0 1 1 0 0 0 0 0 1 0 0 0 2
335 1 1 0 3 0 1 2 1 0 1 1 0 0 0 0 0 0 1 0 0 2
336 1 1 0 3 0 1 1 0 1 0 1 0 0 0 1 1 0 0 0 0 2
337 1 1 0 3 0 1 2 0 1 1 0 1 0 0 0 0 1 0 0 0 2
338 1 1 0 3 0 1 2 0 1 1 0 1 0 0 0 0 0 1 0 0 2
339 1 1 0 3 0 1 3 1 0 2 0 1 0 0 0 1 0 0 1 0 0
340 1 1 0 2 1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 3
341 1 1 0 2 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 3
342 1 1 0 2 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 3
343 1 1 0 2 1 0 1 1 0 2 0 1 0 0 2 1 0 0 0 0 1
344 1 1 0 2 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 3
345 1 1 0 2 1 0 1 1 0 1 0 0 0 1 0 0 0 1 0 0 3
346 1 1 0 2 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 3
347 1 1 0 2 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 2
348 1 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 4
349 1 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 4
350 1 1 0 2 1 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 2
351 1 1 0 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 0 1 2
352 1 0 1 2 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 3
353 1 0 1 2 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 3
354 1 0 1 2 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 3
355 1 0 1 2 0 1 1 1 0 2 0 1 0 0 2 1 0 0 0 0 1
356 1 0 1 2 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0 3
357 1 0 1 2 0 1 1 1 0 1 0 0 0 1 0 0 0 1 0 0 3
358 1 0 1 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 3
359 1 0 1 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 1 0 2
360 1 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 4
361 1 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 4
362 1 0 1 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 0 2
363 1 0 1 1 0 1 2 1 0 2 0 1 0 0 0 1 0 0 0 1 2
364 1 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 3
365 1 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 0 0 3
366 1 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 0 0 3
367 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 3
368 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 1 4
369 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 1 4
370 2 1 0 3 0 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 1
371 2 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 3
372 2 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 1 0 0 0 1
373 2 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 3
374 2 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 0 1 0 0 1
375 2 1 0 3 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 2
376 2 1 0 3 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 0 1
377 2 1 0 3 0 1 0 0 1 1 0 1 0 0 2 1 0 0 0 0 1
378 2 1 0 3 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 1
379 2 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 3
380 2 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 3
381 2 1 0 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 2
382 2 1 0 3 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 2
383 2 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 2
384 2 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 3
385 2 1 0 2 1 0 0 1 0 2 0 1 0 0 1 1 0 0 1 0 1
386 2 1 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 3
387 2 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 1 3
388 2 0 1 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 1 0 1
389 2 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 3
390 3 1 0 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 0 1 1
391 3 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 0 1
392 3 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 0 1
393 0 1 0 3 0 1 3 0 0 0 0 0 1 1 0 1 0 0 0 0 2
394 0 1 0 3 0 1 3 1 0 1 1 0 0 0 1 1 0 0 0 0 1
395 0 1 0 3 0 1 3 0 1 1 0 1 0 0 1 1 0 0 0 0 1
396 0 1 0 3 0 1 4 1 0 2 0 1 0 0 0 0 1 0 0 0 1
397 0 1 0 3 0 1 4 1 0 2 0 1 0 0 0 0 0 1 0 0 1
398 0 1 0 2 1 0 2 0 0 1 0 1 1 0 1 1 0 0 0 0 2
399 0 1 0 2 1 0 2 1 0 1 0 0 0 1 1 1 0 0 0 0 2
400 0 1 0 2 1 0 2 1 0 1 1 0 0 0 0 0 1 0 0 0 3
401 0 1 0 2 1 0 2 1 0 1 1 0 0 0 0 0 0 1 0 0 3
402 0 1 0 2 1 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 3
403 0 1 0 2 1 0 2 0 1 1 0 1 0 0 0 0 1 0 0 0 3
404 0 1 0 2 1 0 2 0 1 1 0 1 0 0 0 0 0 1 0 0 3
405 0 1 0 2 1 0 3 1 0 2 0 1 0 0 0 1 0 0 1 0 1
406 0 0 1 2 0 1 2 0 0 1 0 1 1 0 1 1 0 0 0 0 2
407 0 0 1 2 0 1 2 1 0 1 0 0 0 1 1 1 0 0 0 0 2
408 0 0 1 2 0 1 2 1 0 1 1 0 0 0 0 0 1 0 0 0 3
409 0 0 1 2 0 1 2 1 0 1 1 0 0 0 0 0 0 1 0 0 3
410 0 0 1 2 0 1 1 0 1 0 1 0 0 0 1 1 0 0 0 0 3
411 0 0 1 2 0 1 2 0 1 1 0 1 0 0 0 0 1 0 0 0 3
412 0 0 1 2 0 1 2 0 1 1 0 1 0 0 0 0 0 1 0 0 3
413 0 0 1 2 0 1 3 1 0 2 0 1 0 0 0 1 0 0 1 0 1
414 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 4
415 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 4
416 0 0 1 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 4
417 0 0 1 1 1 0 1 1 0 2 0 1 0 0 2 1 0 0 0 0 2
418 0 0 1 1 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 4
419 0 0 1 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 0 0 4
420 0 0 1 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 4
421 0 0 1 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 3
422 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 5
423 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 5
424 0 0 1 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 3
425 0 0 1 0 1 0 2 1 0 2 0 1 0 0 0 1 0 0 0 1 3
426 1 1 0 3 0 1 2 0 0 1 0 1 1 0 0 0 1 0 0 0 2
427 1 1 0 3 0 1 2 0 0 1 0 1 1 0 0 0 0 1 0 0 2
428 1 1 0 3 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 2
429 1 1 0 3 0 1 2 1 0 2 0 1 0 0 2 1 0 0 0 0 0
430 1 1 0 3 0 1 2 1 0 1 0 0 0 1 0 0 1 0 0 0 2
431 1 1 0 3 0 1 2 1 0 1 0 0 0 1 0 0 0 1 0 0 2
432 1 1 0 3 0 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 2
433 1 1 0 3 0 1 2 1 0 1 1 0 0 0 0 1 0 0 1 0 1
434 1 1 0 3 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 3
435 1 1 0 3 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 3
436 1 1 0 3 0 1 2 0 1 1 0 1 0 0 0 1 0 0 1 0 1
437 1 1 0 2 0 1 3 1 0 2 0 1 0 0 0 1 0 0 0 1 1
438 1 1 0 2 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 2
439 1 1 0 2 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 4
440 1 1 0 2 1 0 1 1 0 2 0 1 0 0 1 0 1 0 0 0 2
441 1 1 0 2 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 4
442 1 1 0 2 1 0 1 1 0 2 0 1 0 0 1 0 0 1 0 0 2
443 1 1 0 2 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 3
444 1 1 0 2 1 0 0 1 0 1 1 0 0 0 2 1 0 0 0 0 2
445 1 1 0 2 1 0 0 0 1 1 0 1 0 0 2 1 0 0 0 0 2
446 1 1 0 2 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 2
447 1 1 0 2 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 4
448 1 1 0 2 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 4
449 1 1 0 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 1 3
450 1 1 0 2 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 3
451 1 1 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 3
452 1 0 1 2 0 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 2
453 1 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 4
454 1 0 1 2 0 1 1 1 0 2 0 1 0 0 1 0 1 0 0 0 2
455 1 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 4
456 1 0 1 2 0 1 1 1 0 2 0 1 0 0 1 0 0 1 0 0 2
457 1 0 1 2 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 3
458 1 0 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 0 2
459 1 0 1 2 0 1 0 0 1 1 0 1 0 0 2 1 0 0 0 0 2
460 1 0 1 2 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 2
461 1 0 1 2 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 4
462 1 0 1 2 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 4
463 1 0 1 1 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 3
464 1 0 1 2 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 3
465 1 0 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 3
466 1 0 1 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 4
467 1 0 1 1 1 0 0 1 0 2 0 1 0 0 1 1 0 0 1 0 2
468 1 0 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 4
469 2 1 0 2 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 2
470 2 1 0 3 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 2
471 2 1 0 3 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 0 0
472 2 1 0 3 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 3
473 2 1 0 3 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 2
474 2 1 0 3 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 2
475 2 1 0 3 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 3
476 2 1 0 3 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0 2
477 2 1 0 3 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 2
478 2 1 0 3 0 1 0 0 0 1 0 1 1 0 2 1 0 0 0 0 1
479 2 1 0 3 0 1 0 1 0 1 0 0 0 1 2 1 0 0 0 0 1
480 2 1 0 2 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 2
481 2 1 0 3 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 2
482 2 1 0 2 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 3
483 2 1 0 1 1 0 0 1 0 2 0 1 0 0 1 1 0 0 0 1 2
484 2 1 0 2 1 0 0 1 0 2 0 1 0 0 0 0 1 0 1 0 2
485 2 1 0 2 1 0 0 1 0 2 0 1 0 0 0 0 0 1 1 0 2
486 2 0 1 1 0 1 0 1 0 2 0 1 0 0 1 1 0 0 0 1 2
487 2 0 1 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 0 2
488 2 0 1 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 0 2
489 3 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 0 1 2
490 3 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 0 1 2
491 3 1 0 3 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 0 0
492 0 1 0 3 0 1 3 0 0 1 0 1 1 0 1 1 0 0 0 0 1
493 0 1 0 3 0 1 3 1 0 1 0 0 0 1 1 1 0 0 0 0 1
494 0 1 0 3 0 1 3 1 0 1 1 0 0 0 0 0 1 0 0 0 2
495 0 1 0 3 0 1 3 1 0 1 1 0 0 0 0 0 0 1 0 0 2
496 0 1 0 3 0 1 2 0 1 0 1 0 0 0 1 1 0 0 0 0 2
497 0 1 0 3 0 1 3 0 1 1 0 1 0 0 0 0 1 0 0 0 2
498 0 1 0 3 0 1 3 0 1 1 0 1 0 0 0 0 0 1 0 0 2
499 0 1 0 3 0 1 4 1 0 2 0 1 0 0 0 1 0 0 1 0 0
500 0 1 0 2 1 0 2 0 0 1 0 1 1 0 0 0 1 0 0 0 3
501 0 1 0 2 1 0 2 0 0 1 0 1 1 0 0 0 0 1 0 0 3
502 0 1 0 2 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 3
503 0 1 0 2 1 0 2 1 0 2 0 1 0 0 2 1 0 0 0 0 1
504 0 1 0 2 1 0 2 1 0 1 0 0 0 1 0 0 1 0 0 0 3
505 0 1 0 2 1 0 2 1 0 1 0 0 0 1 0 0 0 1 0 0 3
506 0 1 0 2 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0 3
507 0 1 0 2 1 0 2 1 0 1 1 0 0 0 0 1 0 0 1 0 2
508 0 1 0 2 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 4
509 0 1 0 2 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 4
510 0 1 0 2 1 0 2 0 1 1 0 1 0 0 0 1 0 0 1 0 2
511 0 1 0 1 1 0 3 1 0 2 0 1 0 0 0 1 0 0 0 1 2
512 0 0 1 2 0 1 2 0 0 1 0 1 1 0 0 0 1 0 0 0 3
513 0 0 1 2 0 1 2 0 0 1 0 1 1 0 0 0 0 1 0 0 3
514 0 0 1 2 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 3
515 0 0 1 2 0 1 2 1 0 2 0 1 0 0 2 1 0 0 0 0 1
516 0 0 1 2 0 1 2 1 0 1 0 0 0 1 0 0 1 0 0 0 3
517 0 0 1 2 0 1 2 1 0 1 0 0 0 1 0 0 0 1 0 0 3
518 0 0 1 2 0 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 3
519 0 0 1 2 0 1 2 1 0 1 1 0 0 0 0 1 0 0 1 0 2
520 0 0 1 2 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 4
521 0 0 1 2 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 4
522 0 0 1 2 0 1 2 0 1 1 0 1 0 0 0 1 0 0 1 0 2
523 0 0 1 1 0 1 3 1 0 2 0 1 0 0 0 1 0 0 0 1 2
524 0 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 3
525 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 5
526 0 0 1 1 1 0 1 1 0 2 0 1 0 0 1 0 1 0 0 0 3
527 0 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 5
528 0 0 1 1 1 0 1 1 0 2 0 1 0 0 1 0 0 1 0 0 3
529 0 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 4
530 0 0 1 1 1 0 0 1 0 1 1 0 0 0 2 1 0 0 0 0 3
531 0 0 1 1 1 0 0 0 1 1 0 1 0 0 2 1 0 0 0 0 3
532 0 0 1 1 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 3
533 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 5
534 0 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 5
535 0 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 1 4
536 0 0 1 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 4
537 0 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 4
538 1 1 0 3 0 1 2 0 0 1 0 1 1 0 0 1 0 0 1 0 1
539 1 1 0 3 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 3
540 1 1 0 3 0 1 2 1 0 2 0 1 0 0 1 0 1 0 0 0 1
541 1 1 0 3 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 3
542 1 1 0 3 0 1 2 1 0 2 0 1 0 0 1 0 0 1 0 0 1
543 1 1 0 3 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 2
544 1 1 0 3 0 1 1 1 0 1 1 0 0 0 2 1 0 0 0 0 1
545 1 1 0 3 0 1 1 0 1 1 0 1 0 0 2 1 0 0 0 0 1
546 1 1 0 3 0 1 2 1 0 1 0 0 0 1 0 1 0 0 1 0 1
547 1 1 0 3 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 3
548 1 1 0 3 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 3
549 1 1 0 2 0 1 2 1 0 1 1 0 0 0 0 1 0 0 0 1 2
550 1 1 0 3 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 2
551 1 1 0 2 0 1 2 0 1 1 0 1 0 0 0 1 0 0 0 1 2
552 1 1 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 3
553 1 1 0 2 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 3
554 1 1 0 2 1 0 1 1 0 2 0 1 0 0 1 1 0 0 1 0 1
555 1 1 0 2 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 4
556 1 1 0 2 1 0 0 1 0 1 1 0 0 0 1 0 1 0 0 0 3
557 1 1 0 2 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 3
558 1 1 0 2 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 4
559 1 1 0 2 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 3
560 1 1 0 2 1 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 3
561 1 1 0 2 1 0 0 0 0 1 0 1 1 0 2 1 0 0 0 0 2
562 1 1 0 2 1 0 0 1 0 1 0 0 0 1 2 1 0 0 0 0 2
563 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 1 3
564 1 1 0 2 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 3
565 1 1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 4
566 1 0 1 1 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 3
567 1 0 1 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 3
568 1 0 1 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 0 1
569 1 0 1 2 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 4
570 1 0 1 2 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 3
571 1 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 3
572 1 0 1 2 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 4
573 1 0 1 2 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0 3
574 1 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 3
575 1 0 1 2 0 1 0 0 0 1 0 1 1 0 2 1 0 0 0 0 2
576 1 0 1 2 0 1 0 1 0 1 0 0 0 1 2 1 0 0 0 0 2
577 1 0 1 1 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 3
578 1 0 1 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 3
579 1 0 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 4
580 1 0 1 0 1 0 0 1 0 2 0 1 0 0 1 1 0 0 0 1 3
581 1 0 1 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 1 0 3
582 1 0 1 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 1 0 3
583 2 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 0 1 3
584 2 1 0 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 0 1 1
585 2 1 0 3 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 0 2
586 2 1 0 3 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 0 1
587 2 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 0 1
588 2 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 0 1 1 0 1
589 2 1 0 3 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 0 1
590 2 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 0 2
591 2 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 2
592 2 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 0 2
593 2 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 0 2
594 2 1 0 3 0 1 0 1 0 2 0 1 0 0 3 1 0 0 0 0 0
595 2 1 0 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 3
596 2 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 0 1 3
597 2 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 0 1 3
598 2 1 0 2 1 0 0 1 0 2 0 1 0 0 0 1 0 0 2 0 1
599 2 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 1 0 0 1 3
600 2 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 0 1 0 1 3
601 2 0 1 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 0 1
602 3 1 0 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 1 1 1
603 0 1 0 3 0 1 3 0 0 1 0 1 1 0 0 0 1 0 0 0 2
604 0 1 0 3 0 1 3 0 0 1 0 1 1 0 0 0 0 1 0 0 2
605 0 1 0 3 0 1 2 0 0 0 1 0 1 0 1 1 0 0 0 0 2
606 0 1 0 3 0 1 3 1 0 2 0 1 0 0 2 1 0 0 0 0 0
607 0 1 0 3 0 1 3 1 0 1 0 0 0 1 0 0 1 0 0 0 2
608 0 1 0 3 0 1 3 1 0 1 0 0 0 1 0 0 0 1 0 0 2
609 0 1 0 3 0 1 2 0 1 0 0 0 0 1 1 1 0 0 0 0 2
610 0 1 0 3 0 1 3 1 0 1 1 0 0 0 0 1 0 0 1 0 1
611 0 1 0 3 0 1 2 0 1 0 1 0 0 0 0 0 1 0 0 0 3
612 0 1 0 3 0 1 2 0 1 0 1 0 0 0 0 0 0 1 0 0 3
613 0 1 0 3 0 1 3 0 1 1 0 1 0 0 0 1 0 0 1 0 1
614 0 1 0 2 0 1 4 1 0 2 0 1 0 0 0 1 0 0 0 1 1
615 0 1 0 2 1 0 2 0 0 1 0 1 1 0 0 1 0 0 1 0 2
616 0 1 0 2 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 0 4
617 0 1 0 2 1 0 2 1 0 2 0 1 0 0 1 0 1 0 0 0 2
618 0 1 0 2 1 0 1 0 0 0 1 0 1 0 0 0 0 1 0 0 4
619 0 1 0 2 1 0 2 1 0 2 0 1 0 0 1 0 0 1 0 0 2
620 0 1 0 2 1 0 1 0 0 0 0 0 1 1 1 1 0 0 0 0 3
621 0 1 0 2 1 0 1 1 0 1 1 0 0 0 2 1 0 0 0 0 2
622 0 1 0 2 1 0 1 0 1 1 0 1 0 0 2 1 0 0 0 0 2
623 0 1 0 2 1 0 2 1 0 1 0 0 0 1 0 1 0 0 1 0 2
624 0 1 0 2 1 0 1 0 1 0 0 0 0 1 0 0 1 0 0 0 4
625 0 1 0 2 1 0 1 0 1 0 0 0 0 1 0 0 0 1 0 0 4
626 0 1 0 1 1 0 2 1 0 1 1 0 0 0 0 1 0 0 0 1 3
627 0 1 0 2 1 0 1 0 1 0 1 0 0 0 0 1 0 0 1 0 3
628 0 1 0 1 1 0 2 0 1 1 0 1 0 0 0 1 0 0 0 1 3
629 0 0 1 2 0 1 2 0 0 1 0 1 1 0 0 1 0 0 1 0 2
