Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
4296 1 0 1 2 0 1 2 0 0 1 0 1 1 0 1 0 1 0 1 0 3
4297 1 0 1 2 0 1 2 1 0 1 0 0 0 1 1 0 1 0 1 0 3
4298 1 0 1 2 0 1 1 0 1 0 1 0 0 0 1 0 1 0 1 0 4
4299 1 0 1 2 0 1 2 0 0 1 0 1 1 0 1 0 0 1 1 0 3
4300 1 0 1 2 0 1 2 1 0 1 0 0 0 1 1 0 0 1 1 0 3
4301 1 0 1 2 0 1 1 0 1 0 1 0 0 0 1 0 0 1 1 0 4
4302 1 0 1 2 0 1 1 0 0 0 1 0 1 0 2 1 0 0 1 0 3
4303 1 0 1 2 0 1 2 1 0 2 0 1 0 0 3 1 0 0 1 0 1
4304 1 0 1 2 0 1 1 0 1 0 0 0 0 1 2 1 0 0 1 0 3
4305 1 0 1 2 0 1 1 0 0 0 0 0 1 1 2 0 1 0 0 0 4
4306 1 0 1 2 0 1 1 1 0 1 1 0 0 0 3 0 1 0 0 0 3
4307 1 0 1 2 0 1 1 0 1 1 0 1 0 0 3 0 1 0 0 0 3
4308 1 0 1 2 0 1 1 0 0 0 0 0 1 1 2 0 0 1 0 0 4
4309 1 0 1 2 0 1 1 1 0 1 1 0 0 0 3 0 0 1 0 0 3
4310 1 0 1 2 0 1 1 0 1 1 0 1 0 0 3 0 0 1 0 0 3
4311 1 0 1 2 0 1 1 0 0 1 0 1 1 0 4 1 0 0 0 0 2
4312 1 0 1 2 0 1 1 1 0 1 0 0 0 1 4 1 0 0 0 0 2
4313 1 0 1 2 0 1 0 0 1 0 1 0 0 0 4 1 0 0 0 0 3
4314 1 0 1 0 1 0 1 0 0 0 0 0 1 1 0 1 0 0 1 1 5
4315 1 0 1 0 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 1 4
4316 1 0 1 0 1 0 2 1 0 2 0 1 0 0 0 0 1 0 1 1 4
4317 1 0 1 0 1 0 2 1 0 2 0 1 0 0 0 0 0 1 1 1 4
4318 1 0 1 0 1 0 1 0 1 1 0 1 0 0 1 1 0 0 1 1 4
4319 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 5
4320 1 0 1 0 1 0 1 1 0 1 0 0 0 1 1 0 1 0 0 1 5
4321 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 6
4322 1 0 1 0 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1 5
4323 1 0 1 0 1 0 1 1 0 1 0 0 0 1 1 0 0 1 0 1 5
4324 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 6
4325 1 0 1 0 1 0 0 0 0 0 1 0 1 0 2 1 0 0 0 1 5
4326 1 0 1 0 1 0 1 1 0 2 0 1 0 0 3 1 0 0 0 1 3
4327 1 0 1 0 1 0 0 0 1 0 0 0 0 1 2 1 0 0 0 1 5
4328 1 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 2 0 3
4329 1 0 1 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 2 0 3
4330 1 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 0 2 0 4
4331 1 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 2 0 4
4332 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 2 0 4
4333 1 0 1 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 3 0 2
4334 1 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 2 0 4
4335 1 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 2 0 4
4336 1 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 5
4337 1 0 1 1 1 0 1 1 0 2 0 1 0 0 2 0 1 0 1 0 3
4338 1 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 5
4339 1 0 1 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 5
4340 1 0 1 1 1 0 1 1 0 2 0 1 0 0 2 0 0 1 1 0 3
4341 1 0 1 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 5
4342 1 0 1 1 1 0 0 0 0 0 0 0 1 1 2 1 0 0 1 0 4
4343 1 0 1 1 1 0 0 1 0 1 1 0 0 0 3 1 0 0 1 0 3
4344 1 0 1 1 1 0 0 0 1 1 0 1 0 0 3 1 0 0 1 0 3
4345 1 0 1 1 1 0 0 0 0 1 0 1 1 0 3 0 1 0 0 0 4
4346 1 0 1 1 1 0 0 1 0 1 0 0 0 1 3 0 1 0 0 0 4
4347 1 0 1 1 1 0 0 0 0 1 0 1 1 0 3 0 0 1 0 0 4
4348 1 0 1 1 1 0 0 1 0 1 0 0 0 1 3 0 0 1 0 0 4
4349 1 0 1 1 1 0 0 1 0 2 0 1 0 0 5 1 0 0 0 0 2
4350 2 1 0 2 0 1 2 0 0 0 0 0 1 1 0 1 0 0 1 1 3
4351 2 1 0 2 0 1 2 1 0 1 1 0 0 0 1 1 0 0 1 1 2
4352 2 1 0 2 0 1 3 1 0 2 0 1 0 0 0 0 1 0 1 1 2
4353 2 1 0 2 0 1 3 1 0 2 0 1 0 0 0 0 0 1 1 1 2
4354 2 1 0 2 0 1 2 0 1 1 0 1 0 0 1 1 0 0 1 1 2
4355 2 1 0 2 0 1 2 0 0 1 0 1 1 0 1 0 1 0 0 1 3
4356 2 1 0 2 0 1 2 1 0 1 0 0 0 1 1 0 1 0 0 1 3
4357 2 1 0 2 0 1 1 0 1 0 1 0 0 0 1 0 1 0 0 1 4
4358 2 1 0 2 0 1 2 0 0 1 0 1 1 0 1 0 0 1 0 1 3
4359 2 1 0 2 0 1 2 1 0 1 0 0 0 1 1 0 0 1 0 1 3
4360 2 1 0 2 0 1 1 0 1 0 1 0 0 0 1 0 0 1 0 1 4
4361 2 1 0 2 0 1 1 0 0 0 1 0 1 0 2 1 0 0 0 1 3
4362 2 1 0 2 0 1 2 1 0 2 0 1 0 0 3 1 0 0 0 1 1
4363 2 1 0 2 0 1 1 0 1 0 0 0 0 1 2 1 0 0 0 1 3
4364 2 1 0 3 0 1 2 0 0 1 0 1 1 0 1 1 0 0 2 0 1
4365 2 1 0 3 0 1 2 1 0 1 0 0 0 1 1 1 0 0 2 0 1
4366 2 1 0 3 0 1 2 1 0 1 1 0 0 0 0 0 1 0 2 0 2
4367 2 1 0 3 0 1 2 1 0 1 1 0 0 0 0 0 0 1 2 0 2
4368 2 1 0 3 0 1 1 0 1 0 1 0 0 0 1 1 0 0 2 0 2
4369 2 1 0 3 0 1 3 1 0 2 0 1 0 0 0 1 0 0 3 0 0
4370 2 1 0 3 0 1 2 0 1 1 0 1 0 0 0 0 1 0 2 0 2
4371 2 1 0 3 0 1 2 0 1 1 0 1 0 0 0 0 0 1 2 0 2
4372 2 1 0 3 0 1 1 0 0 0 1 0 1 0 1 0 1 0 1 0 3
4373 2 1 0 3 0 1 2 1 0 2 0 1 0 0 2 0 1 0 1 0 1
4374 2 1 0 3 0 1 1 0 1 0 0 0 0 1 1 0 1 0 1 0 3
4375 2 1 0 3 0 1 1 0 0 0 1 0 1 0 1 0 0 1 1 0 3
4376 2 1 0 3 0 1 2 1 0 2 0 1 0 0 2 0 0 1 1 0 1
4377 2 1 0 3 0 1 1 0 1 0 0 0 0 1 1 0 0 1 1 0 3
4378 2 1 0 3 0 1 1 0 0 0 0 0 1 1 2 1 0 0 1 0 2
4379 2 1 0 3 0 1 1 1 0 1 1 0 0 0 3 1 0 0 1 0 1
4380 2 1 0 3 0 1 1 0 1 1 0 1 0 0 3 1 0 0 1 0 1
4381 2 1 0 3 0 1 1 0 0 1 0 1 1 0 3 0 1 0 0 0 2
4382 2 1 0 3 0 1 1 1 0 1 0 0 0 1 3 0 1 0 0 0 2
4383 2 1 0 3 0 1 0 0 1 0 1 0 0 0 3 0 1 0 0 0 3
4384 2 1 0 3 0 1 1 0 0 1 0 1 1 0 3 0 0 1 0 0 2
4385 2 1 0 3 0 1 1 1 0 1 0 0 0 1 3 0 0 1 0 0 2
4386 2 1 0 3 0 1 0 0 1 0 1 0 0 0 3 0 0 1 0 0 3
4387 2 1 0 3 0 1 0 0 0 0 1 0 1 0 4 1 0 0 0 0 2
4388 2 1 0 3 0 1 1 1 0 2 0 1 0 0 5 1 0 0 0 0 0
4389 2 1 0 3 0 1 0 0 1 0 0 0 0 1 4 1 0 0 0 0 2
4390 2 1 0 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 1 1 3
4391 2 1 0 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 1 1 3
4392 2 1 0 1 1 0 1 1 0 1 1 0 0 0 0 0 1 0 1 1 4
4393 2 1 0 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 1 4
4394 2 1 0 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 1 1 4
4395 2 1 0 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 2 1 2
4396 2 1 0 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 1 1 4
4397 2 1 0 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 1 1 4
4398 2 1 0 1 1 0 0 0 0 0 1 0 1 0 1 0 1 0 0 1 5
4399 2 1 0 1 1 0 1 1 0 2 0 1 0 0 2 0 1 0 0 1 3
4400 2 1 0 1 1 0 0 0 1 0 0 0 0 1 1 0 1 0 0 1 5
4401 2 1 0 1 1 0 0 0 0 0 1 0 1 0 1 0 0 1 0 1 5
4402 2 1 0 1 1 0 1 1 0 2 0 1 0 0 2 0 0 1 0 1 3
4403 2 1 0 1 1 0 0 0 1 0 0 0 0 1 1 0 0 1 0 1 5
4404 2 1 0 1 1 0 0 0 0 0 0 0 1 1 2 1 0 0 0 1 4
4405 2 1 0 1 1 0 0 1 0 1 1 0 0 0 3 1 0 0 0 1 3
4406 2 1 0 1 1 0 0 0 1 1 0 1 0 0 3 1 0 0 0 1 3
4407 2 1 0 2 1 0 1 0 0 1 0 1 1 0 0 0 1 0 2 0 3
4408 2 1 0 2 1 0 1 0 0 1 0 1 1 0 0 0 0 1 2 0 3
4409 2 1 0 2 1 0 0 0 0 0 1 0 1 0 1 1 0 0 2 0 3
4410 2 1 0 2 1 0 1 1 0 2 0 1 0 0 2 1 0 0 2 0 1
4411 2 1 0 2 1 0 1 1 0 1 0 0 0 1 0 0 1 0 2 0 3
4412 2 1 0 2 1 0 1 1 0 1 0 0 0 1 0 0 0 1 2 0 3
4413 2 1 0 2 1 0 0 0 1 0 0 0 0 1 1 1 0 0 2 0 3
4414 2 1 0 2 1 0 1 1 0 1 1 0 0 0 0 1 0 0 3 0 2
4415 2 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 1 0 2 0 4
4416 2 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 0 1 2 0 4
4417 2 1 0 2 1 0 1 0 1 1 0 1 0 0 0 1 0 0 3 0 2
4418 2 1 0 2 1 0 0 0 0 0 0 0 1 1 1 0 1 0 1 0 4
4419 2 1 0 2 1 0 0 1 0 1 1 0 0 0 2 0 1 0 1 0 3
4420 2 1 0 2 1 0 0 0 1 1 0 1 0 0 2 0 1 0 1 0 3
4421 2 1 0 2 1 0 0 0 0 0 0 0 1 1 1 0 0 1 1 0 4
4422 2 1 0 2 1 0 0 1 0 1 1 0 0 0 2 0 0 1 1 0 3
4423 2 1 0 2 1 0 0 0 1 1 0 1 0 0 2 0 0 1 1 0 3
4424 2 1 0 2 1 0 0 0 0 1 0 1 1 0 3 1 0 0 1 0 2
4425 2 1 0 2 1 0 0 1 0 1 0 0 0 1 3 1 0 0 1 0 2
4426 2 1 0 2 1 0 0 1 0 2 0 1 0 0 4 0 1 0 0 0 2
4427 2 1 0 2 1 0 0 1 0 2 0 1 0 0 4 0 0 1 0 0 2
4428 2 0 1 1 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 3
4429 2 0 1 1 0 1 1 1 0 1 0 0 0 1 1 1 0 0 1 1 3
4430 2 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 4
4431 2 0 1 1 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 4
4432 2 0 1 1 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 1 4
4433 2 0 1 1 0 1 2 1 0 2 0 1 0 0 0 1 0 0 2 1 2
4434 2 0 1 1 0 1 1 0 1 1 0 1 0 0 0 0 1 0 1 1 4
4435 2 0 1 1 0 1 1 0 1 1 0 1 0 0 0 0 0 1 1 1 4
4436 2 0 1 1 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 5
4437 2 0 1 1 0 1 1 1 0 2 0 1 0 0 2 0 1 0 0 1 3
4438 2 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 1 5
4439 2 0 1 1 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 5
4440 2 0 1 1 0 1 1 1 0 2 0 1 0 0 2 0 0 1 0 1 3
4441 2 0 1 1 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 1 5
4442 2 0 1 1 0 1 0 0 0 0 0 0 1 1 2 1 0 0 0 1 4
4443 2 0 1 1 0 1 0 1 0 1 1 0 0 0 3 1 0 0 0 1 3
4444 2 0 1 1 0 1 0 0 1 1 0 1 0 0 3 1 0 0 0 1 3
4445 2 0 1 2 0 1 1 0 0 1 0 1 1 0 0 0 1 0 2 0 3
4446 2 0 1 2 0 1 1 0 0 1 0 1 1 0 0 0 0 1 2 0 3
4447 2 0 1 2 0 1 0 0 0 0 1 0 1 0 1 1 0 0 2 0 3
4448 2 0 1 2 0 1 1 1 0 2 0 1 0 0 2 1 0 0 2 0 1
4449 2 0 1 2 0 1 1 1 0 1 0 0 0 1 0 0 1 0 2 0 3
4450 2 0 1 2 0 1 1 1 0 1 0 0 0 1 0 0 0 1 2 0 3
4451 2 0 1 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 2 0 3
4452 2 0 1 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 3 0 2
4453 2 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 2 0 4
4454 2 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 2 0 4
4455 2 0 1 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 3 0 2
4456 2 0 1 2 0 1 0 0 0 0 0 0 1 1 1 0 1 0 1 0 4
4457 2 0 1 2 0 1 0 1 0 1 1 0 0 0 2 0 1 0 1 0 3
4458 2 0 1 2 0 1 0 0 1 1 0 1 0 0 2 0 1 0 1 0 3
4459 2 0 1 2 0 1 0 0 0 0 0 0 1 1 1 0 0 1 1 0 4
4460 2 0 1 2 0 1 0 1 0 1 1 0 0 0 2 0 0 1 1 0 3
4461 2 0 1 2 0 1 0 0 1 1 0 1 0 0 2 0 0 1 1 0 3
4462 2 0 1 2 0 1 0 0 0 1 0 1 1 0 3 1 0 0 1 0 2
4463 2 0 1 2 0 1 0 1 0 1 0 0 0 1 3 1 0 0 1 0 2
4464 2 0 1 2 0 1 0 1 0 2 0 1 0 0 4 0 1 0 0 0 2
4465 2 0 1 2 0 1 0 1 0 2 0 1 0 0 4 0 0 1 0 0 2
4466 2 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 1 5
4467 2 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 1 5
4468 2 0 1 0 1 0 0 1 0 2 0 1 0 0 2 1 0 0 1 1 3
4469 2 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1 5
4470 2 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 1 5
4471 2 0 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 2 1 4
4472 2 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 2 1 4
4473 2 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 3 0 3
4474 2 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 2 0 3
4475 2 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 2 0 3
4476 2 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 3 0 3
4477 3 1 0 2 0 1 1 0 0 1 0 1 1 0 0 0 1 0 1 1 3
4478 3 1 0 2 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 1 3
4479 3 1 0 2 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 1 3
4480 3 1 0 2 0 1 1 1 0 2 0 1 0 0 2 1 0 0 1 1 1
4481 3 1 0 2 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 1 3
4482 3 1 0 2 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1 1 3
4483 3 1 0 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 1 3
4484 3 1 0 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 2 1 2
4485 3 1 0 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 1 4
4486 3 1 0 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 1 4
4487 3 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 2 1 2
4488 3 1 0 2 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 1 4
4489 3 1 0 2 0 1 0 1 0 1 1 0 0 0 2 0 1 0 0 1 3
4490 3 1 0 2 0 1 0 0 1 1 0 1 0 0 2 0 1 0 0 1 3
4491 3 1 0 2 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 4
4492 3 1 0 2 0 1 0 1 0 1 1 0 0 0 2 0 0 1 0 1 3
4493 3 1 0 2 0 1 0 0 1 1 0 1 0 0 2 0 0 1 0 1 3
4494 3 1 0 2 0 1 0 0 0 1 0 1 1 0 3 1 0 0 0 1 2
4495 3 1 0 2 0 1 0 1 0 1 0 0 0 1 3 1 0 0 0 1 2
4496 3 1 0 3 0 1 1 0 0 1 0 1 1 0 0 1 0 0 3 0 1
4497 3 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 1 0 2 0 3
4498 3 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 1 0 2 0 1
4499 3 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 0 1 2 0 3
4500 3 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 0 1 2 0 1
4501 3 1 0 3 0 1 0 0 0 0 0 0 1 1 1 1 0 0 2 0 2
4502 3 1 0 3 0 1 0 1 0 1 1 0 0 0 2 1 0 0 2 0 1
4503 3 1 0 3 0 1 0 0 1 1 0 1 0 0 2 1 0 0 2 0 1
4504 3 1 0 3 0 1 1 1 0 1 0 0 0 1 0 1 0 0 3 0 1
4505 3 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 1 0 2 0 3
4506 3 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 0 1 2 0 3
4507 3 1 0 3 0 1 0 0 1 0 1 0 0 0 0 1 0 0 3 0 2
4508 3 1 0 3 0 1 0 0 0 1 0 1 1 0 2 0 1 0 1 0 2
4509 3 1 0 3 0 1 0 1 0 1 0 0 0 1 2 0 1 0 1 0 2
4510 3 1 0 3 0 1 0 0 0 1 0 1 1 0 2 0 0 1 1 0 2
4511 3 1 0 3 0 1 0 1 0 1 0 0 0 1 2 0 0 1 1 0 2
4512 3 1 0 3 0 1 0 1 0 2 0 1 0 0 4 1 0 0 1 0 0
4513 3 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 2 1 3
4514 3 1 0 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 1 1 3
4515 3 1 0 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 1 1 3
4516 3 1 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 2 1 3
4517 3 1 0 2 1 0 0 1 0 2 0 1 0 0 1 1 0 0 3 0 1
4518 3 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 2 1 3
4519 3 0 1 1 0 1 0 1 0 2 0 1 0 0 1 0 1 0 1 1 3
4520 3 0 1 1 0 1 0 1 0 2 0 1 0 0 1 0 0 1 1 1 3
4521 3 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 2 1 3
4522 3 0 1 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 3 0 1
4523 4 1 0 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 2 1 1
4524 4 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 1 0 3 0 1
4525 4 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 0 1 3 0 1
4526 0 1 0 2 0 1 5 0 0 1 0 1 1 0 0 0 1 0 0 1 3
4527 0 1 0 2 0 1 5 0 0 1 0 1 1 0 0 0 0 1 0 1 3
4528 0 1 0 2 0 1 4 0 0 0 1 0 1 0 1 1 0 0 0 1 3
4529 0 1 0 2 0 1 5 1 0 2 0 1 0 0 2 1 0 0 0 1 1
4530 0 1 0 2 0 1 5 1 0 1 0 0 0 1 0 0 1 0 0 1 3
4531 0 1 0 2 0 1 5 1 0 1 0 0 0 1 0 0 0 1 0 1 3
4532 0 1 0 2 0 1 4 0 1 0 0 0 0 1 1 1 0 0 0 1 3
4533 0 1 0 2 0 1 5 1 0 1 1 0 0 0 0 1 0 0 1 1 2
4534 0 1 0 2 0 1 4 0 1 0 1 0 0 0 0 0 1 0 0 1 4
4535 0 1 0 2 0 1 4 0 1 0 1 0 0 0 0 0 0 1 0 1 4
4536 0 1 0 2 0 1 5 0 1 1 0 1 0 0 0 1 0 0 1 1 2
4537 0 1 0 3 0 1 5 0 0 1 0 1 1 0 0 1 0 0 2 0 1
4538 0 1 0 3 0 1 4 0 0 0 1 0 1 0 0 0 1 0 1 0 3
4539 0 1 0 3 0 1 5 1 0 2 0 1 0 0 1 0 1 0 1 0 1
4540 0 1 0 3 0 1 4 0 0 0 1 0 1 0 0 0 0 1 1 0 3
4541 0 1 0 3 0 1 5 1 0 2 0 1 0 0 1 0 0 1 1 0 1
4542 0 1 0 3 0 1 4 0 0 0 0 0 1 1 1 1 0 0 1 0 2
4543 0 1 0 3 0 1 4 1 0 1 1 0 0 0 2 1 0 0 1 0 1
4544 0 1 0 3 0 1 4 0 1 1 0 1 0 0 2 1 0 0 1 0 1
4545 0 1 0 3 0 1 5 1 0 1 0 0 0 1 0 1 0 0 2 0 1
4546 0 1 0 3 0 1 4 0 1 0 0 0 0 1 0 0 1 0 1 0 3
4547 0 1 0 3 0 1 4 0 1 0 0 0 0 1 0 0 0 1 1 0 3
4548 0 1 0 3 0 1 4 0 1 0 1 0 0 0 0 1 0 0 2 0 2
4549 0 1 0 3 0 1 4 0 0 1 0 1 1 0 2 0 1 0 0 0 2
4550 0 1 0 3 0 1 4 1 0 1 0 0 0 1 2 0 1 0 0 0 2
4551 0 1 0 3 0 1 3 0 1 0 1 0 0 0 2 0 1 0 0 0 3
4552 0 1 0 3 0 1 4 0 0 1 0 1 1 0 2 0 0 1 0 0 2
4553 0 1 0 3 0 1 4 1 0 1 0 0 0 1 2 0 0 1 0 0 2
4554 0 1 0 3 0 1 3 0 1 0 1 0 0 0 2 0 0 1 0 0 3
4555 0 1 0 3 0 1 3 0 0 0 1 0 1 0 3 1 0 0 0 0 2
4556 0 1 0 3 0 1 4 1 0 2 0 1 0 0 4 1 0 0 0 0 0
4557 0 1 0 3 0 1 3 0 1 0 0 0 0 1 3 1 0 0 0 0 2
4558 0 1 0 1 1 0 4 0 0 1 0 1 1 0 0 1 0 0 1 1 3
4559 0 1 0 1 1 0 3 0 0 0 1 0 1 0 0 0 1 0 0 1 5
4560 0 1 0 1 1 0 4 1 0 2 0 1 0 0 1 0 1 0 0 1 3
4561 0 1 0 1 1 0 3 0 0 0 1 0 1 0 0 0 0 1 0 1 5
4562 0 1 0 1 1 0 4 1 0 2 0 1 0 0 1 0 0 1 0 1 3
4563 0 1 0 1 1 0 3 0 0 0 0 0 1 1 1 1 0 0 0 1 4
4564 0 1 0 1 1 0 3 1 0 1 1 0 0 0 2 1 0 0 0 1 3
4565 0 1 0 1 1 0 3 0 1 1 0 1 0 0 2 1 0 0 0 1 3
4566 0 1 0 1 1 0 4 1 0 1 0 0 0 1 0 1 0 0 1 1 3
4567 0 1 0 1 1 0 3 0 1 0 0 0 0 1 0 0 1 0 0 1 5
4568 0 1 0 1 1 0 3 0 1 0 0 0 0 1 0 0 0 1 0 1 5
4569 0 1 0 1 1 0 3 0 1 0 1 0 0 0 0 1 0 0 1 1 4
4570 0 1 0 2 1 0 3 0 0 0 1 0 1 0 0 1 0 0 2 0 3
4571 0 1 0 2 1 0 4 1 0 2 0 1 0 0 1 1 0 0 2 0 1
4572 0 1 0 2 1 0 3 0 0 0 0 0 1 1 0 0 1 0 1 0 4
4573 0 1 0 2 1 0 3 1 0 1 1 0 0 0 1 0 1 0 1 0 3
4574 0 1 0 2 1 0 3 0 1 1 0 1 0 0 1 0 1 0 1 0 3
4575 0 1 0 2 1 0 3 0 0 0 0 0 1 1 0 0 0 1 1 0 4
4576 0 1 0 2 1 0 3 1 0 1 1 0 0 0 1 0 0 1 1 0 3
4577 0 1 0 2 1 0 3 0 1 1 0 1 0 0 1 0 0 1 1 0 3
4578 0 1 0 2 1 0 3 0 0 1 0 1 1 0 2 1 0 0 1 0 2
4579 0 1 0 2 1 0 3 1 0 1 0 0 0 1 2 1 0 0 1 0 2
4580 0 1 0 2 1 0 2 0 1 0 1 0 0 0 2 1 0 0 1 0 3
4581 0 1 0 2 1 0 3 0 1 0 0 0 0 1 0 1 0 0 2 0 3
4582 0 1 0 2 1 0 2 0 0 0 1 0 1 0 2 0 1 0 0 0 4
4583 0 1 0 2 1 0 3 1 0 2 0 1 0 0 3 0 1 0 0 0 2
4584 0 1 0 2 1 0 2 0 1 0 0 0 0 1 2 0 1 0 0 0 4
4585 0 1 0 2 1 0 2 0 0 0 1 0 1 0 2 0 0 1 0 0 4
4586 0 1 0 2 1 0 3 1 0 2 0 1 0 0 3 0 0 1 0 0 2
4587 0 1 0 2 1 0 2 0 1 0 0 0 0 1 2 0 0 1 0 0 4
4588 0 1 0 2 1 0 2 0 0 0 0 0 1 1 3 1 0 0 0 0 3
4589 0 1 0 2 1 0 2 1 0 1 1 0 0 0 4 1 0 0 0 0 2
4590 0 1 0 2 1 0 2 0 1 1 0 1 0 0 4 1 0 0 0 0 2
4591 0 0 1 1 0 1 4 0 0 1 0 1 1 0 0 1 0 0 1 1 3
4592 0 0 1 1 0 1 3 0 0 0 1 0 1 0 0 0 1 0 0 1 5
4593 0 0 1 1 0 1 4 1 0 2 0 1 0 0 1 0 1 0 0 1 3
4594 0 0 1 1 0 1 3 0 0 0 1 0 1 0 0 0 0 1 0 1 5
4595 0 0 1 1 0 1 4 1 0 2 0 1 0 0 1 0 0 1 0 1 3
4596 0 0 1 1 0 1 3 0 0 0 0 0 1 1 1 1 0 0 0 1 4
4597 0 0 1 1 0 1 3 1 0 1 1 0 0 0 2 1 0 0 0 1 3
4598 0 0 1 1 0 1 3 0 1 1 0 1 0 0 2 1 0 0 0 1 3
4599 0 0 1 1 0 1 4 1 0 1 0 0 0 1 0 1 0 0 1 1 3
4600 0 0 1 1 0 1 3 0 1 0 0 0 0 1 0 0 1 0 0 1 5
4601 0 0 1 1 0 1 3 0 1 0 0 0 0 1 0 0 0 1 0 1 5
4602 0 0 1 1 0 1 3 0 1 0 1 0 0 0 0 1 0 0 1 1 4
4603 0 0 1 2 0 1 3 0 0 0 1 0 1 0 0 1 0 0 2 0 3
4604 0 0 1 2 0 1 4 1 0 2 0 1 0 0 1 1 0 0 2 0 1
