Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
2568 5 0 1 1 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 3
2569 5 0 1 1 0 1 0 0 1 1 0 1 0 0 2 1 0 0 0 1 3
2570 5 0 1 1 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 1 3
2571 5 0 1 1 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 5
2572 5 0 1 1 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 1 5
2573 5 0 1 1 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 1 4
2574 5 0 1 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 2 0 3
2575 5 0 1 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 2 0 1
2576 5 0 1 2 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 4
2577 5 0 1 2 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 3
2578 5 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 1 0 1 0 3
2579 5 0 1 2 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 4
2580 5 0 1 2 0 1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 3
2581 5 0 1 2 0 1 0 0 1 1 0 1 0 0 1 0 0 1 1 0 3
2582 5 0 1 2 0 1 0 0 0 1 0 1 1 0 2 1 0 0 1 0 2
2583 5 0 1 2 0 1 0 1 0 1 0 0 0 1 2 1 0 0 1 0 2
2584 5 0 1 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 2 0 3
2585 5 0 1 2 0 1 0 1 0 2 0 1 0 0 3 0 1 0 0 0 2
2586 5 0 1 2 0 1 0 1 0 2 0 1 0 0 3 0 0 1 0 0 2
2587 5 0 1 0 1 0 0 1 0 2 0 1 0 0 1 1 0 0 1 1 3
2588 5 0 1 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 2 0 3
2589 5 0 1 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 2 0 3
2590 6 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 3
2591 6 1 0 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 1 1
2592 6 1 0 2 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 4
2593 6 1 0 2 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 1 3
2594 6 1 0 2 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 3
2595 6 1 0 2 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 4
2596 6 1 0 2 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1 3
2597 6 1 0 2 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 1 3
2598 6 1 0 2 0 1 0 0 0 1 0 1 1 0 2 1 0 0 0 1 2
2599 6 1 0 2 0 1 0 1 0 1 0 0 0 1 2 1 0 0 0 1 2
2600 6 1 0 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 1 3
2601 6 1 0 3 0 1 0 0 0 0 0 0 1 1 0 1 0 0 2 0 2
2602 6 1 0 3 0 1 0 1 0 1 1 0 0 0 1 1 0 0 2 0 1
2603 6 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 1 0 2 0 1
2604 6 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 0 1 2 0 1
2605 6 1 0 3 0 1 0 0 1 1 0 1 0 0 1 1 0 0 2 0 1
2606 6 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 1 0 1 0 2
2607 6 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 1 0 1 0 2
2608 6 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 0 2
2609 6 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 0 1 1 0 2
2610 6 1 0 3 0 1 0 1 0 2 0 1 0 0 3 1 0 0 1 0 0
2611 6 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 1 1 3
2612 6 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 1 1 3
2613 6 1 0 2 1 0 0 1 0 2 0 1 0 0 0 1 0 0 3 0 1
2614 6 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 1 3
2615 6 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 1 3
2616 6 0 1 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 3 0 1
2617 7 1 0 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 1 1
2618 0 1 0 3 0 1 8 0 0 0 1 0 1 0 0 1 0 0 0 0 2
2619 0 1 0 3 0 1 8 0 1 0 0 0 0 1 0 1 0 0 0 0 2
2620 0 1 0 3 0 1 9 1 0 2 0 1 0 0 1 1 0 0 0 0 0
2621 0 1 0 2 1 0 7 0 0 0 0 0 1 1 0 1 0 0 0 0 3
2622 0 1 0 2 1 0 7 1 0 1 1 0 0 0 1 1 0 0 0 0 2
2623 0 1 0 2 1 0 7 0 1 1 0 1 0 0 1 1 0 0 0 0 2
2624 0 1 0 2 1 0 8 1 0 2 0 1 0 0 0 0 1 0 0 0 2
2625 0 1 0 2 1 0 8 1 0 2 0 1 0 0 0 0 0 1 0 0 2
2626 0 0 1 2 0 1 7 0 0 0 0 0 1 1 0 1 0 0 0 0 3
2627 0 0 1 2 0 1 7 1 0 1 1 0 0 0 1 1 0 0 0 0 2
2628 0 0 1 2 0 1 7 0 1 1 0 1 0 0 1 1 0 0 0 0 2
2629 0 0 1 2 0 1 8 1 0 2 0 1 0 0 0 0 1 0 0 0 2
2630 0 0 1 2 0 1 8 1 0 2 0 1 0 0 0 0 0 1 0 0 2
2631 0 0 1 1 1 0 6 0 0 1 0 1 1 0 1 1 0 0 0 0 3
2632 0 0 1 1 1 0 6 1 0 1 0 0 0 1 1 1 0 0 0 0 3
2633 0 0 1 1 1 0 6 1 0 1 1 0 0 0 0 0 1 0 0 0 4
2634 0 0 1 1 1 0 6 1 0 1 1 0 0 0 0 0 0 1 0 0 4
2635 0 0 1 1 1 0 5 0 1 0 1 0 0 0 1 1 0 0 0 0 4
2636 0 0 1 1 1 0 6 0 1 1 0 1 0 0 0 0 1 0 0 0 4
2637 0 0 1 1 1 0 6 0 1 1 0 1 0 0 0 0 0 1 0 0 4
2638 0 0 1 1 1 0 7 1 0 2 0 1 0 0 0 1 0 0 1 0 2
2639 1 1 0 3 0 1 7 0 0 1 0 1 1 0 1 1 0 0 0 0 1
2640 1 1 0 3 0 1 7 1 0 1 0 0 0 1 1 1 0 0 0 0 1
2641 1 1 0 3 0 1 7 1 0 1 1 0 0 0 0 0 1 0 0 0 2
2642 1 1 0 3 0 1 7 1 0 1 1 0 0 0 0 0 0 1 0 0 2
2643 1 1 0 3 0 1 6 0 1 0 1 0 0 0 1 1 0 0 0 0 2
2644 1 1 0 3 0 1 7 0 1 1 0 1 0 0 0 0 1 0 0 0 2
2645 1 1 0 3 0 1 7 0 1 1 0 1 0 0 0 0 0 1 0 0 2
2646 1 1 0 3 0 1 8 1 0 2 0 1 0 0 0 1 0 0 1 0 0
2647 1 1 0 2 1 0 6 0 0 1 0 1 1 0 0 0 1 0 0 0 3
2648 1 1 0 2 1 0 6 0 0 1 0 1 1 0 0 0 0 1 0 0 3
2649 1 1 0 2 1 0 5 0 0 0 1 0 1 0 1 1 0 0 0 0 3
2650 1 1 0 2 1 0 6 1 0 2 0 1 0 0 2 1 0 0 0 0 1
2651 1 1 0 2 1 0 6 1 0 1 0 0 0 1 0 0 1 0 0 0 3
2652 1 1 0 2 1 0 6 1 0 1 0 0 0 1 0 0 0 1 0 0 3
2653 1 1 0 2 1 0 5 0 1 0 0 0 0 1 1 1 0 0 0 0 3
2654 1 1 0 2 1 0 6 1 0 1 1 0 0 0 0 1 0 0 1 0 2
2655 1 1 0 2 1 0 5 0 1 0 1 0 0 0 0 0 1 0 0 0 4
2656 1 1 0 2 1 0 5 0 1 0 1 0 0 0 0 0 0 1 0 0 4
2657 1 1 0 2 1 0 6 0 1 1 0 1 0 0 0 1 0 0 1 0 2
2658 1 1 0 1 1 0 7 1 0 2 0 1 0 0 0 1 0 0 0 1 2
2659 1 0 1 2 0 1 6 0 0 1 0 1 1 0 0 0 1 0 0 0 3
2660 1 0 1 2 0 1 6 0 0 1 0 1 1 0 0 0 0 1 0 0 3
2661 1 0 1 2 0 1 5 0 0 0 1 0 1 0 1 1 0 0 0 0 3
2662 1 0 1 2 0 1 6 1 0 2 0 1 0 0 2 1 0 0 0 0 1
2663 1 0 1 2 0 1 6 1 0 1 0 0 0 1 0 0 1 0 0 0 3
2664 1 0 1 2 0 1 6 1 0 1 0 0 0 1 0 0 0 1 0 0 3
2665 1 0 1 2 0 1 5 0 1 0 0 0 0 1 1 1 0 0 0 0 3
2666 1 0 1 2 0 1 6 1 0 1 1 0 0 0 0 1 0 0 1 0 2
2667 1 0 1 2 0 1 5 0 1 0 1 0 0 0 0 0 1 0 0 0 4
2668 1 0 1 2 0 1 5 0 1 0 1 0 0 0 0 0 0 1 0 0 4
2669 1 0 1 2 0 1 6 0 1 1 0 1 0 0 0 1 0 0 1 0 2
2670 1 0 1 1 0 1 7 1 0 2 0 1 0 0 0 1 0 0 0 1 2
2671 1 0 1 1 1 0 5 0 0 1 0 1 1 0 0 1 0 0 1 0 3
2672 1 0 1 1 1 0 4 0 0 0 1 0 1 0 0 0 1 0 0 0 5
2673 1 0 1 1 1 0 5 1 0 2 0 1 0 0 1 0 1 0 0 0 3
2674 1 0 1 1 1 0 4 0 0 0 1 0 1 0 0 0 0 1 0 0 5
2675 1 0 1 1 1 0 5 1 0 2 0 1 0 0 1 0 0 1 0 0 3
2676 1 0 1 1 1 0 4 0 0 0 0 0 1 1 1 1 0 0 0 0 4
2677 1 0 1 1 1 0 4 1 0 1 1 0 0 0 2 1 0 0 0 0 3
2678 1 0 1 1 1 0 4 0 1 1 0 1 0 0 2 1 0 0 0 0 3
2679 1 0 1 1 1 0 5 1 0 1 0 0 0 1 0 1 0 0 1 0 3
2680 1 0 1 1 1 0 4 0 1 0 0 0 0 1 0 0 1 0 0 0 5
2681 1 0 1 1 1 0 4 0 1 0 0 0 0 1 0 0 0 1 0 0 5
2682 1 0 1 0 1 0 5 1 0 1 1 0 0 0 0 1 0 0 0 1 4
2683 1 0 1 1 1 0 4 0 1 0 1 0 0 0 0 1 0 0 1 0 4
2684 1 0 1 0 1 0 5 0 1 1 0 1 0 0 0 1 0 0 0 1 4
2685 2 1 0 3 0 1 6 0 0 1 0 1 1 0 0 1 0 0 1 0 1
2686 2 1 0 3 0 1 5 0 0 0 1 0 1 0 0 0 1 0 0 0 3
2687 2 1 0 3 0 1 6 1 0 2 0 1 0 0 1 0 1 0 0 0 1
2688 2 1 0 3 0 1 5 0 0 0 1 0 1 0 0 0 0 1 0 0 3
2689 2 1 0 3 0 1 6 1 0 2 0 1 0 0 1 0 0 1 0 0 1
2690 2 1 0 3 0 1 5 0 0 0 0 0 1 1 1 1 0 0 0 0 2
2691 2 1 0 3 0 1 5 1 0 1 1 0 0 0 2 1 0 0 0 0 1
2692 2 1 0 3 0 1 5 0 1 1 0 1 0 0 2 1 0 0 0 0 1
2693 2 1 0 3 0 1 6 1 0 1 0 0 0 1 0 1 0 0 1 0 1
2694 2 1 0 3 0 1 5 0 1 0 0 0 0 1 0 0 1 0 0 0 3
2695 2 1 0 3 0 1 5 0 1 0 0 0 0 1 0 0 0 1 0 0 3
2696 2 1 0 2 0 1 6 1 0 1 1 0 0 0 0 1 0 0 0 1 2
2697 2 1 0 3 0 1 5 0 1 0 1 0 0 0 0 1 0 0 1 0 2
2698 2 1 0 2 0 1 6 0 1 1 0 1 0 0 0 1 0 0 0 1 2
2699 2 1 0 1 1 0 5 0 0 1 0 1 1 0 0 1 0 0 0 1 3
2700 2 1 0 2 1 0 4 0 0 0 1 0 1 0 0 1 0 0 1 0 3
2701 2 1 0 2 1 0 5 1 0 2 0 1 0 0 1 1 0 0 1 0 1
2702 2 1 0 2 1 0 4 0 0 0 0 0 1 1 0 0 1 0 0 0 4
2703 2 1 0 2 1 0 4 1 0 1 1 0 0 0 1 0 1 0 0 0 3
2704 2 1 0 2 1 0 4 0 1 1 0 1 0 0 1 0 1 0 0 0 3
2705 2 1 0 2 1 0 4 0 0 0 0 0 1 1 0 0 0 1 0 0 4
2706 2 1 0 2 1 0 4 1 0 1 1 0 0 0 1 0 0 1 0 0 3
2707 2 1 0 2 1 0 4 0 1 1 0 1 0 0 1 0 0 1 0 0 3
2708 2 1 0 2 1 0 4 0 0 1 0 1 1 0 2 1 0 0 0 0 2
2709 2 1 0 2 1 0 4 1 0 1 0 0 0 1 2 1 0 0 0 0 2
2710 2 1 0 2 1 0 3 0 1 0 1 0 0 0 2 1 0 0 0 0 3
2711 2 1 0 1 1 0 5 1 0 1 0 0 0 1 0 1 0 0 0 1 3
2712 2 1 0 2 1 0 4 0 1 0 0 0 0 1 0 1 0 0 1 0 3
2713 2 1 0 1 1 0 4 0 1 0 1 0 0 0 0 1 0 0 0 1 4
2714 2 0 1 1 0 1 5 0 0 1 0 1 1 0 0 1 0 0 0 1 3
2715 2 0 1 2 0 1 4 0 0 0 1 0 1 0 0 1 0 0 1 0 3
2716 2 0 1 2 0 1 5 1 0 2 0 1 0 0 1 1 0 0 1 0 1
2717 2 0 1 2 0 1 4 0 0 0 0 0 1 1 0 0 1 0 0 0 4
2718 2 0 1 2 0 1 4 1 0 1 1 0 0 0 1 0 1 0 0 0 3
2719 2 0 1 2 0 1 4 0 1 1 0 1 0 0 1 0 1 0 0 0 3
2720 2 0 1 2 0 1 4 0 0 0 0 0 1 1 0 0 0 1 0 0 4
2721 2 0 1 2 0 1 4 1 0 1 1 0 0 0 1 0 0 1 0 0 3
2722 2 0 1 2 0 1 4 0 1 1 0 1 0 0 1 0 0 1 0 0 3
2723 2 0 1 2 0 1 4 0 0 1 0 1 1 0 2 1 0 0 0 0 2
2724 2 0 1 2 0 1 4 1 0 1 0 0 0 1 2 1 0 0 0 0 2
2725 2 0 1 2 0 1 3 0 1 0 1 0 0 0 2 1 0 0 0 0 3
2726 2 0 1 1 0 1 5 1 0 1 0 0 0 1 0 1 0 0 0 1 3
2727 2 0 1 2 0 1 4 0 1 0 0 0 0 1 0 1 0 0 1 0 3
2728 2 0 1 1 0 1 4 0 1 0 1 0 0 0 0 1 0 0 0 1 4
2729 2 0 1 0 1 0 3 0 0 0 1 0 1 0 0 1 0 0 0 1 5
2730 2 0 1 0 1 0 4 1 0 2 0 1 0 0 1 1 0 0 0 1 3
2731 2 0 1 1 1 0 3 0 0 0 0 0 1 1 0 1 0 0 1 0 4
2732 2 0 1 1 1 0 3 1 0 1 1 0 0 0 1 1 0 0 1 0 3
2733 2 0 1 1 1 0 4 1 0 2 0 1 0 0 0 0 1 0 1 0 3
2734 2 0 1 1 1 0 4 1 0 2 0 1 0 0 0 0 0 1 1 0 3
2735 2 0 1 1 1 0 3 0 1 1 0 1 0 0 1 1 0 0 1 0 3
2736 2 0 1 1 1 0 3 0 0 1 0 1 1 0 1 0 1 0 0 0 4
2737 2 0 1 1 1 0 3 1 0 1 0 0 0 1 1 0 1 0 0 0 4
2738 2 0 1 1 1 0 2 0 1 0 1 0 0 0 1 0 1 0 0 0 5
2739 2 0 1 1 1 0 3 0 0 1 0 1 1 0 1 0 0 1 0 0 4
2740 2 0 1 1 1 0 3 1 0 1 0 0 0 1 1 0 0 1 0 0 4
2741 2 0 1 1 1 0 2 0 1 0 1 0 0 0 1 0 0 1 0 0 5
2742 2 0 1 1 1 0 2 0 0 0 1 0 1 0 2 1 0 0 0 0 4
2743 2 0 1 1 1 0 3 1 0 2 0 1 0 0 3 1 0 0 0 0 2
2744 2 0 1 1 1 0 2 0 1 0 0 0 0 1 2 1 0 0 0 0 4
2745 2 0 1 0 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 1 5
2746 3 1 0 2 0 1 4 0 0 0 1 0 1 0 0 1 0 0 0 1 3
2747 3 1 0 2 0 1 5 1 0 2 0 1 0 0 1 1 0 0 0 1 1
2748 3 1 0 3 0 1 4 0 0 0 0 0 1 1 0 1 0 0 1 0 2
2749 3 1 0 3 0 1 4 1 0 1 1 0 0 0 1 1 0 0 1 0 1
2750 3 1 0 3 0 1 5 1 0 2 0 1 0 0 0 0 1 0 1 0 1
2751 3 1 0 3 0 1 5 1 0 2 0 1 0 0 0 0 0 1 1 0 1
2752 3 1 0 3 0 1 4 0 1 1 0 1 0 0 1 1 0 0 1 0 1
2753 3 1 0 3 0 1 4 0 0 1 0 1 1 0 1 0 1 0 0 0 2
2754 3 1 0 3 0 1 4 1 0 1 0 0 0 1 1 0 1 0 0 0 2
2755 3 1 0 3 0 1 3 0 1 0 1 0 0 0 1 0 1 0 0 0 3
2756 3 1 0 3 0 1 4 0 0 1 0 1 1 0 1 0 0 1 0 0 2
2757 3 1 0 3 0 1 4 1 0 1 0 0 0 1 1 0 0 1 0 0 2
2758 3 1 0 3 0 1 3 0 1 0 1 0 0 0 1 0 0 1 0 0 3
2759 3 1 0 3 0 1 3 0 0 0 1 0 1 0 2 1 0 0 0 0 2
2760 3 1 0 3 0 1 4 1 0 2 0 1 0 0 3 1 0 0 0 0 0
2761 3 1 0 3 0 1 3 0 1 0 0 0 0 1 2 1 0 0 0 0 2
2762 3 1 0 2 0 1 4 0 1 0 0 0 0 1 0 1 0 0 0 1 3
2763 3 1 0 1 1 0 3 0 0 0 0 0 1 1 0 1 0 0 0 1 4
2764 3 1 0 1 1 0 3 1 0 1 1 0 0 0 1 1 0 0 0 1 3
2765 3 1 0 1 1 0 4 1 0 2 0 1 0 0 0 0 1 0 0 1 3
2766 3 1 0 1 1 0 4 1 0 2 0 1 0 0 0 0 0 1 0 1 3
2767 3 1 0 1 1 0 3 0 1 1 0 1 0 0 1 1 0 0 0 1 3
2768 3 1 0 2 1 0 3 0 0 1 0 1 1 0 1 1 0 0 1 0 2
2769 3 1 0 2 1 0 3 1 0 1 0 0 0 1 1 1 0 0 1 0 2
2770 3 1 0 2 1 0 3 1 0 1 1 0 0 0 0 0 1 0 1 0 3
2771 3 1 0 2 1 0 3 1 0 1 1 0 0 0 0 0 0 1 1 0 3
2772 3 1 0 2 1 0 2 0 1 0 1 0 0 0 1 1 0 0 1 0 3
2773 3 1 0 2 1 0 4 1 0 2 0 1 0 0 0 1 0 0 2 0 1
2774 3 1 0 2 1 0 3 0 1 1 0 1 0 0 0 0 1 0 1 0 3
2775 3 1 0 2 1 0 3 0 1 1 0 1 0 0 0 0 0 1 1 0 3
2776 3 1 0 2 1 0 2 0 0 0 1 0 1 0 1 0 1 0 0 0 4
2777 3 1 0 2 1 0 3 1 0 2 0 1 0 0 2 0 1 0 0 0 2
2778 3 1 0 2 1 0 2 0 1 0 0 0 0 1 1 0 1 0 0 0 4
2779 3 1 0 2 1 0 2 0 0 0 1 0 1 0 1 0 0 1 0 0 4
2780 3 1 0 2 1 0 3 1 0 2 0 1 0 0 2 0 0 1 0 0 2
2781 3 1 0 2 1 0 2 0 1 0 0 0 0 1 1 0 0 1 0 0 4
2782 3 1 0 2 1 0 2 0 0 0 0 0 1 1 2 1 0 0 0 0 3
2783 3 1 0 2 1 0 2 1 0 1 1 0 0 0 3 1 0 0 0 0 2
2784 3 1 0 2 1 0 2 0 1 1 0 1 0 0 3 1 0 0 0 0 2
2785 3 0 1 1 0 1 3 0 0 0 0 0 1 1 0 1 0 0 0 1 4
2786 3 0 1 1 0 1 3 1 0 1 1 0 0 0 1 1 0 0 0 1 3
2787 3 0 1 1 0 1 4 1 0 2 0 1 0 0 0 0 1 0 0 1 3
2788 3 0 1 1 0 1 4 1 0 2 0 1 0 0 0 0 0 1 0 1 3
2789 3 0 1 1 0 1 3 0 1 1 0 1 0 0 1 1 0 0 0 1 3
2790 3 0 1 2 0 1 3 0 0 1 0 1 1 0 1 1 0 0 1 0 2
2791 3 0 1 2 0 1 3 1 0 1 0 0 0 1 1 1 0 0 1 0 2
2792 3 0 1 2 0 1 3 1 0 1 1 0 0 0 0 0 1 0 1 0 3
2793 3 0 1 2 0 1 3 1 0 1 1 0 0 0 0 0 0 1 1 0 3
2794 3 0 1 2 0 1 2 0 1 0 1 0 0 0 1 1 0 0 1 0 3
2795 3 0 1 2 0 1 4 1 0 2 0 1 0 0 0 1 0 0 2 0 1
2796 3 0 1 2 0 1 3 0 1 1 0 1 0 0 0 0 1 0 1 0 3
2797 3 0 1 2 0 1 3 0 1 1 0 1 0 0 0 0 0 1 1 0 3
2798 3 0 1 2 0 1 2 0 0 0 1 0 1 0 1 0 1 0 0 0 4
2799 3 0 1 2 0 1 3 1 0 2 0 1 0 0 2 0 1 0 0 0 2
2800 3 0 1 2 0 1 2 0 1 0 0 0 0 1 1 0 1 0 0 0 4
2801 3 0 1 2 0 1 2 0 0 0 1 0 1 0 1 0 0 1 0 0 4
2802 3 0 1 2 0 1 3 1 0 2 0 1 0 0 2 0 0 1 0 0 2
2803 3 0 1 2 0 1 2 0 1 0 0 0 0 1 1 0 0 1 0 0 4
2804 3 0 1 2 0 1 2 0 0 0 0 0 1 1 2 1 0 0 0 0 3
2805 3 0 1 2 0 1 2 1 0 1 1 0 0 0 3 1 0 0 0 0 2
2806 3 0 1 2 0 1 2 0 1 1 0 1 0 0 3 1 0 0 0 0 2
2807 3 0 1 0 1 0 2 0 0 1 0 1 1 0 1 1 0 0 0 1 4
2808 3 0 1 0 1 0 2 1 0 1 0 0 0 1 1 1 0 0 0 1 4
2809 3 0 1 0 1 0 2 1 0 1 1 0 0 0 0 0 1 0 0 1 5
2810 3 0 1 0 1 0 2 1 0 1 1 0 0 0 0 0 0 1 0 1 5
2811 3 0 1 0 1 0 1 0 1 0 1 0 0 0 1 1 0 0 0 1 5
2812 3 0 1 0 1 0 3 1 0 2 0 1 0 0 0 1 0 0 1 1 3
2813 3 0 1 0 1 0 2 0 1 1 0 1 0 0 0 0 1 0 0 1 5
2814 3 0 1 0 1 0 2 0 1 1 0 1 0 0 0 0 0 1 0 1 5
2815 3 0 1 1 1 0 2 0 0 1 0 1 1 0 0 0 1 0 1 0 4
2816 3 0 1 1 1 0 2 0 0 1 0 1 1 0 0 0 0 1 1 0 4
2817 3 0 1 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 1 0 4
2818 3 0 1 1 1 0 2 1 0 2 0 1 0 0 2 1 0 0 1 0 2
2819 3 0 1 1 1 0 2 1 0 1 0 0 0 1 0 0 1 0 1 0 4
2820 3 0 1 1 1 0 2 1 0 1 0 0 0 1 0 0 0 1 1 0 4
2821 3 0 1 1 1 0 1 0 1 0 0 0 0 1 1 1 0 0 1 0 4
2822 3 0 1 1 1 0 2 1 0 1 1 0 0 0 0 1 0 0 2 0 3
2823 3 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 1 0 1 0 5
2824 3 0 1 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 1 0 5
2825 3 0 1 1 1 0 2 0 1 1 0 1 0 0 0 1 0 0 2 0 3
2826 3 0 1 1 1 0 1 0 0 0 0 0 1 1 1 0 1 0 0 0 5
2827 3 0 1 1 1 0 1 1 0 1 1 0 0 0 2 0 1 0 0 0 4
2828 3 0 1 1 1 0 1 0 1 1 0 1 0 0 2 0 1 0 0 0 4
2829 3 0 1 1 1 0 1 0 0 0 0 0 1 1 1 0 0 1 0 0 5
2830 3 0 1 1 1 0 1 1 0 1 1 0 0 0 2 0 0 1 0 0 4
2831 3 0 1 1 1 0 1 0 1 1 0 1 0 0 2 0 0 1 0 0 4
2832 3 0 1 1 1 0 1 0 0 1 0 1 1 0 3 1 0 0 0 0 3
2833 3 0 1 1 1 0 1 1 0 1 0 0 0 1 3 1 0 0 0 0 3
2834 3 0 1 1 1 0 0 0 1 0 1 0 0 0 3 1 0 0 0 0 4
2835 4 1 0 2 0 1 3 0 0 1 0 1 1 0 1 1 0 0 0 1 2
2836 4 1 0 2 0 1 3 1 0 1 0 0 0 1 1 1 0 0 0 1 2
2837 4 1 0 2 0 1 3 1 0 1 1 0 0 0 0 0 1 0 0 1 3
2838 4 1 0 2 0 1 3 1 0 1 1 0 0 0 0 0 0 1 0 1 3
2839 4 1 0 2 0 1 2 0 1 0 1 0 0 0 1 1 0 0 0 1 3
2840 4 1 0 2 0 1 4 1 0 2 0 1 0 0 0 1 0 0 1 1 1
2841 4 1 0 2 0 1 3 0 1 1 0 1 0 0 0 0 1 0 0 1 3
2842 4 1 0 2 0 1 3 0 1 1 0 1 0 0 0 0 0 1 0 1 3
2843 4 1 0 3 0 1 3 0 0 1 0 1 1 0 0 0 1 0 1 0 2
2844 4 1 0 3 0 1 3 0 0 1 0 1 1 0 0 0 0 1 1 0 2
2845 4 1 0 3 0 1 2 0 0 0 1 0 1 0 1 1 0 0 1 0 2
2846 4 1 0 3 0 1 3 1 0 2 0 1 0 0 2 1 0 0 1 0 0
2847 4 1 0 3 0 1 3 1 0 1 0 0 0 1 0 0 1 0 1 0 2
2848 4 1 0 3 0 1 3 1 0 1 0 0 0 1 0 0 0 1 1 0 2
2849 4 1 0 3 0 1 2 0 1 0 0 0 0 1 1 1 0 0 1 0 2
2850 4 1 0 3 0 1 3 1 0 1 1 0 0 0 0 1 0 0 2 0 1
2851 4 1 0 3 0 1 2 0 1 0 1 0 0 0 0 0 1 0 1 0 3
2852 4 1 0 3 0 1 2 0 1 0 1 0 0 0 0 0 0 1 1 0 3
2853 4 1 0 3 0 1 3 0 1 1 0 1 0 0 0 1 0 0 2 0 1
2854 4 1 0 3 0 1 2 0 0 0 0 0 1 1 1 0 1 0 0 0 3
2855 4 1 0 3 0 1 2 1 0 1 1 0 0 0 2 0 1 0 0 0 2
2856 4 1 0 3 0 1 2 0 1 1 0 1 0 0 2 0 1 0 0 0 2
2857 4 1 0 3 0 1 2 0 0 0 0 0 1 1 1 0 0 1 0 0 3
2858 4 1 0 3 0 1 2 1 0 1 1 0 0 0 2 0 0 1 0 0 2
2859 4 1 0 3 0 1 2 0 1 1 0 1 0 0 2 0 0 1 0 0 2
2860 4 1 0 3 0 1 2 0 0 1 0 1 1 0 3 1 0 0 0 0 1
2861 4 1 0 3 0 1 2 1 0 1 0 0 0 1 3 1 0 0 0 0 1
2862 4 1 0 3 0 1 1 0 1 0 1 0 0 0 3 1 0 0 0 0 2
2863 4 1 0 1 1 0 2 0 0 1 0 1 1 0 0 0 1 0 0 1 4
2864 4 1 0 1 1 0 2 0 0 1 0 1 1 0 0 0 0 1 0 1 4
2865 4 1 0 1 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 1 4
2866 4 1 0 1 1 0 2 1 0 2 0 1 0 0 2 1 0 0 0 1 2
2867 4 1 0 1 1 0 2 1 0 1 0 0 0 1 0 0 1 0 0 1 4
2868 4 1 0 1 1 0 2 1 0 1 0 0 0 1 0 0 0 1 0 1 4
2869 4 1 0 1 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 1 4
2870 4 1 0 1 1 0 2 1 0 1 1 0 0 0 0 1 0 0 1 1 3
2871 4 1 0 1 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 1 5
2872 4 1 0 1 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 1 5
2873 4 1 0 1 1 0 2 0 1 1 0 1 0 0 0 1 0 0 1 1 3
2874 4 1 0 2 1 0 2 0 0 1 0 1 1 0 0 1 0 0 2 0 2
2875 4 1 0 2 1 0 1 0 0 0 1 0 1 0 0 0 1 0 1 0 4
2876 4 1 0 2 1 0 2 1 0 2 0 1 0 0 1 0 1 0 1 0 2
