Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
314 3 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 1 3
315 3 0 1 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 0 2
316 3 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 0 0 2
317 3 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 0 0 2
318 3 0 1 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 2
319 3 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 0 1 3
320 3 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 0 0 0 1 3
321 4 1 0 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 1 2
322 4 1 0 3 0 1 0 1 0 2 0 1 0 0 1 1 0 0 1 0 0
323 4 1 0 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 2
324 0 1 0 3 0 1 5 0 1 1 0 1 0 0 0 1 0 0 0 0 1
325 0 1 0 3 0 1 5 1 0 1 1 0 0 0 0 1 0 0 0 0 1
326 0 1 0 2 1 0 3 0 1 0 1 0 0 0 0 1 0 0 0 0 3
327 0 1 0 2 1 0 4 0 0 1 0 1 1 0 0 1 0 0 0 0 2
328 0 1 0 2 1 0 4 1 0 1 0 0 0 1 0 1 0 0 0 0 2
329 0 0 1 2 0 1 3 0 1 0 1 0 0 0 0 1 0 0 0 0 3
330 0 0 1 2 0 1 4 0 0 1 0 1 1 0 0 1 0 0 0 0 2
331 0 0 1 2 0 1 4 1 0 1 0 0 0 1 0 1 0 0 0 0 2
332 0 0 1 1 1 0 2 0 0 0 1 0 1 0 0 1 0 0 0 0 4
333 0 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 0 0 0 0 4
334 0 0 1 1 1 0 3 1 0 2 0 1 0 0 1 1 0 0 0 0 2
335 1 1 0 3 0 1 3 0 0 0 1 0 1 0 0 1 0 0 0 0 2
336 1 1 0 3 0 1 3 0 1 0 0 0 0 1 0 1 0 0 0 0 2
337 1 1 0 3 0 1 4 1 0 2 0 1 0 0 1 1 0 0 0 0 0
338 1 1 0 2 1 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 3
339 1 1 0 2 1 0 2 1 0 1 1 0 0 0 1 1 0 0 0 0 2
340 1 1 0 2 1 0 2 0 1 1 0 1 0 0 1 1 0 0 0 0 2
341 1 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 1 0 0 0 2
342 1 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 0 1 0 0 2
343 1 0 1 2 0 1 2 0 0 0 0 0 1 1 0 1 0 0 0 0 3
344 1 0 1 2 0 1 2 1 0 1 1 0 0 0 1 1 0 0 0 0 2
345 1 0 1 2 0 1 2 0 1 1 0 1 0 0 1 1 0 0 0 0 2
346 1 0 1 2 0 1 3 1 0 2 0 1 0 0 0 0 1 0 0 0 2
347 1 0 1 2 0 1 3 1 0 2 0 1 0 0 0 0 0 1 0 0 2
348 1 0 1 1 1 0 1 0 0 1 0 1 1 0 1 1 0 0 0 0 3
349 1 0 1 1 1 0 1 1 0 1 0 0 0 1 1 1 0 0 0 0 3
350 1 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 4
351 1 0 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 4
352 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 1 0 0 0 0 4
353 1 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 1 0 0 0 4
354 1 0 1 1 1 0 1 0 1 1 0 1 0 0 0 0 0 1 0 0 4
355 1 0 1 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 1 0 2
356 2 1 0 3 0 1 2 0 0 1 0 1 1 0 1 1 0 0 0 0 1
357 2 1 0 3 0 1 2 1 0 1 0 0 0 1 1 1 0 0 0 0 1
358 2 1 0 3 0 1 2 1 0 1 1 0 0 0 0 0 1 0 0 0 2
359 2 1 0 3 0 1 2 1 0 1 1 0 0 0 0 0 0 1 0 0 2
360 2 1 0 3 0 1 1 0 1 0 1 0 0 0 1 1 0 0 0 0 2
361 2 1 0 3 0 1 2 0 1 1 0 1 0 0 0 0 1 0 0 0 2
362 2 1 0 3 0 1 2 0 1 1 0 1 0 0 0 0 0 1 0 0 2
363 2 1 0 3 0 1 3 1 0 2 0 1 0 0 0 1 0 0 1 0 0
364 2 1 0 2 1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 3
365 2 1 0 2 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 3
366 2 1 0 2 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 3
367 2 1 0 2 1 0 1 1 0 2 0 1 0 0 2 1 0 0 0 0 1
368 2 1 0 2 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 3
369 2 1 0 2 1 0 1 1 0 1 0 0 0 1 0 0 0 1 0 0 3
370 2 1 0 2 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 3
371 2 1 0 2 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 2
372 2 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 4
373 2 1 0 2 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 4
374 2 1 0 2 1 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 2
375 2 1 0 1 1 0 2 1 0 2 0 1 0 0 0 1 0 0 0 1 2
376 2 0 1 2 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 0 3
377 2 0 1 2 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 3
378 2 0 1 2 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 0 3
379 2 0 1 2 0 1 1 1 0 2 0 1 0 0 2 1 0 0 0 0 1
380 2 0 1 2 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 0 3
381 2 0 1 2 0 1 1 1 0 1 0 0 0 1 0 0 0 1 0 0 3
382 2 0 1 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 0 3
383 2 0 1 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 1 0 2
384 2 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 0 4
385 2 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 0 4
386 2 0 1 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 0 2
387 2 0 1 1 0 1 2 1 0 2 0 1 0 0 0 1 0 0 0 1 2
388 2 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 1 0 3
389 2 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 0 0 3
390 2 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 0 0 3
391 2 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 1 0 3
392 2 0 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 0 1 4
393 2 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 0 1 4
394 3 1 0 3 0 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 1
395 3 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 3
396 3 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 1 0 0 0 1
397 3 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 3
398 3 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 0 1 0 0 1
399 3 1 0 3 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 2
400 3 1 0 3 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 0 1
401 3 1 0 3 0 1 0 0 1 1 0 1 0 0 2 1 0 0 0 0 1
402 3 1 0 3 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 1
403 3 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 3
404 3 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 3
405 3 1 0 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 2
406 3 1 0 3 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 2
407 3 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 2
408 3 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 3
409 3 1 0 2 1 0 0 1 0 2 0 1 0 0 1 1 0 0 1 0 1
410 3 1 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 3
411 3 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 0 1 3
412 3 0 1 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 1 0 1
413 3 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1 3
414 4 1 0 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 0 1 1
415 4 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 0 1
416 4 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 0 1
417 0 1 0 3 0 1 4 0 1 0 1 0 0 0 0 1 0 0 0 0 2
418 0 1 0 3 0 1 5 0 0 1 0 1 1 0 0 1 0 0 0 0 1
419 0 1 0 3 0 1 5 1 0 1 0 0 0 1 0 1 0 0 0 0 1
420 0 1 0 2 1 0 3 0 0 0 1 0 1 0 0 1 0 0 0 0 3
421 0 1 0 2 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 0 3
422 0 1 0 2 1 0 4 1 0 2 0 1 0 0 1 1 0 0 0 0 1
423 0 0 1 2 0 1 3 0 0 0 1 0 1 0 0 1 0 0 0 0 3
424 0 0 1 2 0 1 3 0 1 0 0 0 0 1 0 1 0 0 0 0 3
425 0 0 1 2 0 1 4 1 0 2 0 1 0 0 1 1 0 0 0 0 1
426 0 0 1 1 1 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 4
427 0 0 1 1 1 0 2 1 0 1 1 0 0 0 1 1 0 0 0 0 3
428 0 0 1 1 1 0 2 0 1 1 0 1 0 0 1 1 0 0 0 0 3
429 0 0 1 1 1 0 3 1 0 2 0 1 0 0 0 0 1 0 0 0 3
430 0 0 1 1 1 0 3 1 0 2 0 1 0 0 0 0 0 1 0 0 3
431 1 1 0 3 0 1 3 0 0 0 0 0 1 1 0 1 0 0 0 0 2
432 1 1 0 3 0 1 3 1 0 1 1 0 0 0 1 1 0 0 0 0 1
433 1 1 0 3 0 1 3 0 1 1 0 1 0 0 1 1 0 0 0 0 1
434 1 1 0 3 0 1 4 1 0 2 0 1 0 0 0 0 1 0 0 0 1
435 1 1 0 3 0 1 4 1 0 2 0 1 0 0 0 0 0 1 0 0 1
436 1 1 0 2 1 0 2 0 0 1 0 1 1 0 1 1 0 0 0 0 2
437 1 1 0 2 1 0 2 1 0 1 0 0 0 1 1 1 0 0 0 0 2
438 1 1 0 2 1 0 2 1 0 1 1 0 0 0 0 0 1 0 0 0 3
439 1 1 0 2 1 0 2 1 0 1 1 0 0 0 0 0 0 1 0 0 3
440 1 1 0 2 1 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 3
441 1 1 0 2 1 0 2 0 1 1 0 1 0 0 0 0 1 0 0 0 3
442 1 1 0 2 1 0 2 0 1 1 0 1 0 0 0 0 0 1 0 0 3
443 1 1 0 2 1 0 3 1 0 2 0 1 0 0 0 1 0 0 1 0 1
444 1 0 1 2 0 1 2 0 0 1 0 1 1 0 1 1 0 0 0 0 2
445 1 0 1 2 0 1 2 1 0 1 0 0 0 1 1 1 0 0 0 0 2
446 1 0 1 2 0 1 2 1 0 1 1 0 0 0 0 0 1 0 0 0 3
447 1 0 1 2 0 1 2 1 0 1 1 0 0 0 0 0 0 1 0 0 3
448 1 0 1 2 0 1 1 0 1 0 1 0 0 0 1 1 0 0 0 0 3
449 1 0 1 2 0 1 2 0 1 1 0 1 0 0 0 0 1 0 0 0 3
450 1 0 1 2 0 1 2 0 1 1 0 1 0 0 0 0 0 1 0 0 3
451 1 0 1 2 0 1 3 1 0 2 0 1 0 0 0 1 0 0 1 0 1
452 1 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 1 0 0 0 4
453 1 0 1 1 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 4
454 1 0 1 1 1 0 0 0 0 0 1 0 1 0 1 1 0 0 0 0 4
455 1 0 1 1 1 0 1 1 0 2 0 1 0 0 2 1 0 0 0 0 2
456 1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0 4
457 1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 0 0 4
458 1 0 1 1 1 0 0 0 1 0 0 0 0 1 1 1 0 0 0 0 4
459 1 0 1 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 1 0 3
460 1 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 1 0 0 0 5
461 1 0 1 1 1 0 0 0 1 0 1 0 0 0 0 0 0 1 0 0 5
462 1 0 1 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 1 0 3
463 1 0 1 0 1 0 2 1 0 2 0 1 0 0 0 1 0 0 0 1 3
464 2 1 0 3 0 1 2 0 0 1 0 1 1 0 0 0 1 0 0 0 2
465 2 1 0 3 0 1 2 0 0 1 0 1 1 0 0 0 0 1 0 0 2
466 2 1 0 3 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 2
467 2 1 0 3 0 1 2 1 0 2 0 1 0 0 2 1 0 0 0 0 0
468 2 1 0 3 0 1 2 1 0 1 0 0 0 1 0 0 1 0 0 0 2
469 2 1 0 3 0 1 2 1 0 1 0 0 0 1 0 0 0 1 0 0 2
470 2 1 0 3 0 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 2
471 2 1 0 3 0 1 2 1 0 1 1 0 0 0 0 1 0 0 1 0 1
472 2 1 0 3 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 3
473 2 1 0 3 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 3
474 2 1 0 3 0 1 2 0 1 1 0 1 0 0 0 1 0 0 1 0 1
475 2 1 0 2 0 1 3 1 0 2 0 1 0 0 0 1 0 0 0 1 1
476 2 1 0 2 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 2
477 2 1 0 2 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 4
478 2 1 0 2 1 0 1 1 0 2 0 1 0 0 1 0 1 0 0 0 2
479 2 1 0 2 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 4
480 2 1 0 2 1 0 1 1 0 2 0 1 0 0 1 0 0 1 0 0 2
481 2 1 0 2 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 3
482 2 1 0 2 1 0 0 1 0 1 1 0 0 0 2 1 0 0 0 0 2
483 2 1 0 2 1 0 0 0 1 1 0 1 0 0 2 1 0 0 0 0 2
484 2 1 0 2 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 2
485 2 1 0 2 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 4
486 2 1 0 2 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 4
487 2 1 0 1 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 1 3
488 2 1 0 2 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 3
489 2 1 0 1 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 3
490 2 0 1 2 0 1 1 0 0 1 0 1 1 0 0 1 0 0 1 0 2
491 2 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 0 4
492 2 0 1 2 0 1 1 1 0 2 0 1 0 0 1 0 1 0 0 0 2
493 2 0 1 2 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 0 4
494 2 0 1 2 0 1 1 1 0 2 0 1 0 0 1 0 0 1 0 0 2
495 2 0 1 2 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 0 3
496 2 0 1 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 0 2
497 2 0 1 2 0 1 0 0 1 1 0 1 0 0 2 1 0 0 0 0 2
498 2 0 1 2 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 0 2
499 2 0 1 2 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 0 4
500 2 0 1 2 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 0 4
501 2 0 1 1 0 1 1 1 0 1 1 0 0 0 0 1 0 0 0 1 3
502 2 0 1 2 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 0 3
503 2 0 1 1 0 1 1 0 1 1 0 1 0 0 0 1 0 0 0 1 3
504 2 0 1 0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 1 4
505 2 0 1 1 1 0 0 1 0 2 0 1 0 0 1 1 0 0 1 0 2
506 2 0 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 0 1 4
507 3 1 0 2 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 2
508 3 1 0 3 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 2
509 3 1 0 3 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 0 0
510 3 1 0 3 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 3
511 3 1 0 3 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 2
512 3 1 0 3 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 0 2
513 3 1 0 3 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 0 3
514 3 1 0 3 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 0 2
515 3 1 0 3 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 0 2
516 3 1 0 3 0 1 0 0 0 1 0 1 1 0 2 1 0 0 0 0 1
517 3 1 0 3 0 1 0 1 0 1 0 0 0 1 2 1 0 0 0 0 1
518 3 1 0 2 0 1 1 1 0 1 0 0 0 1 0 1 0 0 0 1 2
519 3 1 0 3 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 0 2
520 3 1 0 2 0 1 0 0 1 0 1 0 0 0 0 1 0 0 0 1 3
521 3 1 0 1 1 0 0 1 0 2 0 1 0 0 1 1 0 0 0 1 2
522 3 1 0 2 1 0 0 1 0 2 0 1 0 0 0 0 1 0 1 0 2
523 3 1 0 2 1 0 0 1 0 2 0 1 0 0 0 0 0 1 1 0 2
524 3 0 1 1 0 1 0 1 0 2 0 1 0 0 1 1 0 0 0 1 2
525 3 0 1 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 0 2
526 3 0 1 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 0 2
527 4 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 0 1 2
528 4 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 0 1 2
529 4 1 0 3 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 0 0
530 0 1 0 3 0 1 4 0 0 0 1 0 1 0 0 1 0 0 0 0 2
531 0 1 0 3 0 1 4 0 1 0 0 0 0 1 0 1 0 0 0 0 2
532 0 1 0 3 0 1 5 1 0 2 0 1 0 0 1 1 0 0 0 0 0
533 0 1 0 2 1 0 3 0 0 0 0 0 1 1 0 1 0 0 0 0 3
534 0 1 0 2 1 0 3 1 0 1 1 0 0 0 1 1 0 0 0 0 2
535 0 1 0 2 1 0 3 0 1 1 0 1 0 0 1 1 0 0 0 0 2
536 0 1 0 2 1 0 4 1 0 2 0 1 0 0 0 0 1 0 0 0 2
537 0 1 0 2 1 0 4 1 0 2 0 1 0 0 0 0 0 1 0 0 2
538 0 0 1 2 0 1 3 0 0 0 0 0 1 1 0 1 0 0 0 0 3
539 0 0 1 2 0 1 3 1 0 1 1 0 0 0 1 1 0 0 0 0 2
540 0 0 1 2 0 1 3 0 1 1 0 1 0 0 1 1 0 0 0 0 2
541 0 0 1 2 0 1 4 1 0 2 0 1 0 0 0 0 1 0 0 0 2
542 0 0 1 2 0 1 4 1 0 2 0 1 0 0 0 0 0 1 0 0 2
543 0 0 1 1 1 0 2 0 0 1 0 1 1 0 1 1 0 0 0 0 3
544 0 0 1 1 1 0 2 1 0 1 0 0 0 1 1 1 0 0 0 0 3
545 0 0 1 1 1 0 2 1 0 1 1 0 0 0 0 0 1 0 0 0 4
546 0 0 1 1 1 0 2 1 0 1 1 0 0 0 0 0 0 1 0 0 4
547 0 0 1 1 1 0 1 0 1 0 1 0 0 0 1 1 0 0 0 0 4
548 0 0 1 1 1 0 2 0 1 1 0 1 0 0 0 0 1 0 0 0 4
549 0 0 1 1 1 0 2 0 1 1 0 1 0 0 0 0 0 1 0 0 4
550 0 0 1 1 1 0 3 1 0 2 0 1 0 0 0 1 0 0 1 0 2
551 1 1 0 3 0 1 3 0 0 1 0 1 1 0 1 1 0 0 0 0 1
552 1 1 0 3 0 1 3 1 0 1 0 0 0 1 1 1 0 0 0 0 1
553 1 1 0 3 0 1 3 1 0 1 1 0 0 0 0 0 1 0 0 0 2
554 1 1 0 3 0 1 3 1 0 1 1 0 0 0 0 0 0 1 0 0 2
555 1 1 0 3 0 1 2 0 1 0 1 0 0 0 1 1 0 0 0 0 2
556 1 1 0 3 0 1 3 0 1 1 0 1 0 0 0 0 1 0 0 0 2
557 1 1 0 3 0 1 3 0 1 1 0 1 0 0 0 0 0 1 0 0 2
558 1 1 0 3 0 1 4 1 0 2 0 1 0 0 0 1 0 0 1 0 0
559 1 1 0 2 1 0 2 0 0 1 0 1 1 0 0 0 1 0 0 0 3
560 1 1 0 2 1 0 2 0 0 1 0 1 1 0 0 0 0 1 0 0 3
561 1 1 0 2 1 0 1 0 0 0 1 0 1 0 1 1 0 0 0 0 3
562 1 1 0 2 1 0 2 1 0 2 0 1 0 0 2 1 0 0 0 0 1
563 1 1 0 2 1 0 2 1 0 1 0 0 0 1 0 0 1 0 0 0 3
564 1 1 0 2 1 0 2 1 0 1 0 0 0 1 0 0 0 1 0 0 3
565 1 1 0 2 1 0 1 0 1 0 0 0 0 1 1 1 0 0 0 0 3
566 1 1 0 2 1 0 2 1 0 1 1 0 0 0 0 1 0 0 1 0 2
567 1 1 0 2 1 0 1 0 1 0 1 0 0 0 0 0 1 0 0 0 4
568 1 1 0 2 1 0 1 0 1 0 1 0 0 0 0 0 0 1 0 0 4
569 1 1 0 2 1 0 2 0 1 1 0 1 0 0 0 1 0 0 1 0 2
570 1 1 0 1 1 0 3 1 0 2 0 1 0 0 0 1 0 0 0 1 2
571 1 0 1 2 0 1 2 0 0 1 0 1 1 0 0 0 1 0 0 0 3
572 1 0 1 2 0 1 2 0 0 1 0 1 1 0 0 0 0 1 0 0 3
573 1 0 1 2 0 1 1 0 0 0 1 0 1 0 1 1 0 0 0 0 3
574 1 0 1 2 0 1 2 1 0 2 0 1 0 0 2 1 0 0 0 0 1
575 1 0 1 2 0 1 2 1 0 1 0 0 0 1 0 0 1 0 0 0 3
576 1 0 1 2 0 1 2 1 0 1 0 0 0 1 0 0 0 1 0 0 3
577 1 0 1 2 0 1 1 0 1 0 0 0 0 1 1 1 0 0 0 0 3
578 1 0 1 2 0 1 2 1 0 1 1 0 0 0 0 1 0 0 1 0 2
579 1 0 1 2 0 1 1 0 1 0 1 0 0 0 0 0 1 0 0 0 4
580 1 0 1 2 0 1 1 0 1 0 1 0 0 0 0 0 0 1 0 0 4
581 1 0 1 2 0 1 2 0 1 1 0 1 0 0 0 1 0 0 1 0 2
582 1 0 1 1 0 1 3 1 0 2 0 1 0 0 0 1 0 0 0 1 2
583 1 0 1 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 1 0 3
584 1 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 5
585 1 0 1 1 1 0 1 1 0 2 0 1 0 0 1 0 1 0 0 0 3
586 1 0 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0 1 0 0 5
587 1 0 1 1 1 0 1 1 0 2 0 1 0 0 1 0 0 1 0 0 3
588 1 0 1 1 1 0 0 0 0 0 0 0 1 1 1 1 0 0 0 0 4
589 1 0 1 1 1 0 0 1 0 1 1 0 0 0 2 1 0 0 0 0 3
590 1 0 1 1 1 0 0 0 1 1 0 1 0 0 2 1 0 0 0 0 3
591 1 0 1 1 1 0 1 1 0 1 0 0 0 1 0 1 0 0 1 0 3
592 1 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0 5
593 1 0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0 1 0 0 5
594 1 0 1 0 1 0 1 1 0 1 1 0 0 0 0 1 0 0 0 1 4
595 1 0 1 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 1 0 4
596 1 0 1 0 1 0 1 0 1 1 0 1 0 0 0 1 0 0 0 1 4
597 2 1 0 3 0 1 2 0 0 1 0 1 1 0 0 1 0 0 1 0 1
598 2 1 0 3 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 0 3
599 2 1 0 3 0 1 2 1 0 2 0 1 0 0 1 0 1 0 0 0 1
600 2 1 0 3 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 3
601 2 1 0 3 0 1 2 1 0 2 0 1 0 0 1 0 0 1 0 0 1
602 2 1 0 3 0 1 1 0 0 0 0 0 1 1 1 1 0 0 0 0 2
603 2 1 0 3 0 1 1 1 0 1 1 0 0 0 2 1 0 0 0 0 1
604 2 1 0 3 0 1 1 0 1 1 0 1 0 0 2 1 0 0 0 0 1
605 2 1 0 3 0 1 2 1 0 1 0 0 0 1 0 1 0 0 1 0 1
606 2 1 0 3 0 1 1 0 1 0 0 0 0 1 0 0 1 0 0 0 3
607 2 1 0 3 0 1 1 0 1 0 0 0 0 1 0 0 0 1 0 0 3
608 2 1 0 2 0 1 2 1 0 1 1 0 0 0 0 1 0 0 0 1 2
609 2 1 0 3 0 1 1 0 1 0 1 0 0 0 0 1 0 0 1 0 2
610 2 1 0 2 0 1 2 0 1 1 0 1 0 0 0 1 0 0 0 1 2
611 2 1 0 1 1 0 1 0 0 1 0 1 1 0 0 1 0 0 0 1 3
612 2 1 0 2 1 0 0 0 0 0 1 0 1 0 0 1 0 0 1 0 3
613 2 1 0 2 1 0 1 1 0 2 0 1 0 0 1 1 0 0 1 0 1
614 2 1 0 2 1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 4
615 2 1 0 2 1 0 0 1 0 1 1 0 0 0 1 0 1 0 0 0 3
616 2 1 0 2 1 0 0 0 1 1 0 1 0 0 1 0 1 0 0 0 3
617 2 1 0 2 1 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 4
618 2 1 0 2 1 0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 3
619 2 1 0 2 1 0 0 0 1 1 0 1 0 0 1 0 0 1 0 0 3
620 2 1 0 2 1 0 0 0 0 1 0 1 1 0 2 1 0 0 0 0 2
621 2 1 0 2 1 0 0 1 0 1 0 0 0 1 2 1 0 0 0 0 2
622 2 1 0 1 1 0 1 1 0 1 0 0 0 1 0 1 0 0 0 1 3
623 2 1 0 2 1 0 0 0 1 0 0 0 0 1 0 1 0 0 1 0 3
624 2 1 0 1 1 0 0 0 1 0 1 0 0 0 0 1 0 0 0 1 4
625 2 0 1 1 0 1 1 0 0 1 0 1 1 0 0 1 0 0 0 1 3
626 2 0 1 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 0 3
627 2 0 1 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 0 1
628 2 0 1 2 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 0 4
629 2 0 1 2 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 0 3
