Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
3308 0 0 1 1 0 1 2 0 0 0 1 0 1 0 0 0 1 0 0 1 5
3309 0 0 1 1 0 1 3 1 0 2 0 1 0 0 1 0 1 0 0 1 3
3310 0 0 1 1 0 1 2 0 0 0 1 0 1 0 0 0 0 1 0 1 5
3311 0 0 1 1 0 1 3 1 0 2 0 1 0 0 1 0 0 1 0 1 3
3312 0 0 1 1 0 1 2 0 0 0 0 0 1 1 1 1 0 0 0 1 4
3313 0 0 1 1 0 1 2 1 0 1 1 0 0 0 2 1 0 0 0 1 3
3314 0 0 1 1 0 1 2 0 1 1 0 1 0 0 2 1 0 0 0 1 3
3315 0 0 1 1 0 1 3 1 0 1 0 0 0 1 0 1 0 0 1 1 3
3316 0 0 1 1 0 1 2 0 1 0 0 0 0 1 0 0 1 0 0 1 5
3317 0 0 1 1 0 1 2 0 1 0 0 0 0 1 0 0 0 1 0 1 5
3318 0 0 1 1 0 1 2 0 1 0 1 0 0 0 0 1 0 0 1 1 4
3319 0 0 1 2 0 1 2 0 0 0 1 0 1 0 0 1 0 0 2 0 3
3320 0 0 1 2 0 1 3 1 0 2 0 1 0 0 1 1 0 0 2 0 1
3321 0 0 1 2 0 1 2 0 0 0 0 0 1 1 0 0 1 0 1 0 4
3322 0 0 1 2 0 1 2 1 0 1 1 0 0 0 1 0 1 0 1 0 3
3323 0 0 1 2 0 1 2 0 1 1 0 1 0 0 1 0 1 0 1 0 3
3324 0 0 1 2 0 1 2 0 0 0 0 0 1 1 0 0 0 1 1 0 4
3325 0 0 1 2 0 1 2 1 0 1 1 0 0 0 1 0 0 1 1 0 3
3326 0 0 1 2 0 1 2 0 1 1 0 1 0 0 1 0 0 1 1 0 3
3327 0 0 1 2 0 1 2 0 0 1 0 1 1 0 2 1 0 0 1 0 2
3328 0 0 1 2 0 1 2 1 0 1 0 0 0 1 2 1 0 0 1 0 2
3329 0 0 1 2 0 1 1 0 1 0 1 0 0 0 2 1 0 0 1 0 3
3330 0 0 1 2 0 1 2 0 1 0 0 0 0 1 0 1 0 0 2 0 3
3331 0 0 1 2 0 1 1 0 0 0 1 0 1 0 2 0 1 0 0 0 4
3332 0 0 1 2 0 1 2 1 0 2 0 1 0 0 3 0 1 0 0 0 2
3333 0 0 1 2 0 1 1 0 1 0 0 0 0 1 2 0 1 0 0 0 4
3334 0 0 1 2 0 1 1 0 0 0 1 0 1 0 2 0 0 1 0 0 4
3335 0 0 1 2 0 1 2 1 0 2 0 1 0 0 3 0 0 1 0 0 2
3336 0 0 1 2 0 1 1 0 1 0 0 0 0 1 2 0 0 1 0 0 4
3337 0 0 1 2 0 1 1 0 0 0 0 0 1 1 3 1 0 0 0 0 3
3338 0 0 1 2 0 1 1 1 0 1 1 0 0 0 4 1 0 0 0 0 2
3339 0 0 1 2 0 1 1 0 1 1 0 1 0 0 4 1 0 0 0 0 2
3340 0 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 0 0 1 1 5
3341 0 0 1 0 1 0 2 1 0 2 0 1 0 0 1 1 0 0 1 1 3
3342 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 0 1 0 0 1 6
3343 0 0 1 0 1 0 1 1 0 1 1 0 0 0 1 0 1 0 0 1 5
3344 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 1 0 0 1 5
3345 0 0 1 0 1 0 1 0 0 0 0 0 1 1 0 0 0 1 0 1 6
3346 0 0 1 0 1 0 1 1 0 1 1 0 0 0 1 0 0 1 0 1 5
3347 0 0 1 0 1 0 1 0 1 1 0 1 0 0 1 0 0 1 0 1 5
3348 0 0 1 0 1 0 1 0 0 1 0 1 1 0 2 1 0 0 0 1 4
3349 0 0 1 0 1 0 1 1 0 1 0 0 0 1 2 1 0 0 0 1 4
3350 0 0 1 0 1 0 0 0 1 0 1 0 0 0 2 1 0 0 0 1 5
3351 0 0 1 0 1 0 1 0 1 0 0 0 0 1 0 1 0 0 1 1 5
3352 0 0 1 1 1 0 1 0 0 0 0 0 1 1 0 1 0 0 2 0 4
3353 0 0 1 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 2 0 3
3354 0 0 1 1 1 0 2 1 0 2 0 1 0 0 0 0 1 0 2 0 3
3355 0 0 1 1 1 0 2 1 0 2 0 1 0 0 0 0 0 1 2 0 3
3356 0 0 1 1 1 0 1 0 1 1 0 1 0 0 1 1 0 0 2 0 3
3357 0 0 1 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 1 0 4
3358 0 0 1 1 1 0 1 1 0 1 0 0 0 1 1 0 1 0 1 0 4
3359 0 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 0 5
3360 0 0 1 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1 1 0 4
3361 0 0 1 1 1 0 1 1 0 1 0 0 0 1 1 0 0 1 1 0 4
3362 0 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 0 1 1 0 5
3363 0 0 1 1 1 0 0 0 0 0 1 0 1 0 2 1 0 0 1 0 4
3364 0 0 1 1 1 0 1 1 0 2 0 1 0 0 3 1 0 0 1 0 2
3365 0 0 1 1 1 0 0 0 1 0 0 0 0 1 2 1 0 0 1 0 4
3366 0 0 1 1 1 0 0 0 0 0 0 0 1 1 2 0 1 0 0 0 5
3367 0 0 1 1 1 0 0 1 0 1 1 0 0 0 3 0 1 0 0 0 4
3368 0 0 1 1 1 0 0 0 1 1 0 1 0 0 3 0 1 0 0 0 4
3369 0 0 1 1 1 0 0 0 0 0 0 0 1 1 2 0 0 1 0 0 5
3370 0 0 1 1 1 0 0 1 0 1 1 0 0 0 3 0 0 1 0 0 4
3371 0 0 1 1 1 0 0 0 1 1 0 1 0 0 3 0 0 1 0 0 4
3372 0 0 1 1 1 0 0 0 0 1 0 1 1 0 4 1 0 0 0 0 3
3373 0 0 1 1 1 0 0 1 0 1 0 0 0 1 4 1 0 0 0 0 3
3374 1 1 0 2 0 1 2 0 0 0 1 0 1 0 0 1 0 0 1 1 3
3375 1 1 0 2 0 1 3 1 0 2 0 1 0 0 1 1 0 0 1 1 1
3376 1 1 0 2 0 1 2 0 0 0 0 0 1 1 0 0 1 0 0 1 4
3377 1 1 0 2 0 1 2 1 0 1 1 0 0 0 1 0 1 0 0 1 3
3378 1 1 0 2 0 1 2 0 1 1 0 1 0 0 1 0 1 0 0 1 3
3379 1 1 0 2 0 1 2 0 0 0 0 0 1 1 0 0 0 1 0 1 4
3380 1 1 0 2 0 1 2 1 0 1 1 0 0 0 1 0 0 1 0 1 3
3381 1 1 0 2 0 1 2 0 1 1 0 1 0 0 1 0 0 1 0 1 3
3382 1 1 0 2 0 1 2 0 0 1 0 1 1 0 2 1 0 0 0 1 2
3383 1 1 0 2 0 1 2 1 0 1 0 0 0 1 2 1 0 0 0 1 2
3384 1 1 0 2 0 1 1 0 1 0 1 0 0 0 2 1 0 0 0 1 3
3385 1 1 0 2 0 1 2 0 1 0 0 0 0 1 0 1 0 0 1 1 3
3386 1 1 0 3 0 1 2 0 0 0 0 0 1 1 0 1 0 0 2 0 2
3387 1 1 0 3 0 1 2 1 0 1 1 0 0 0 1 1 0 0 2 0 1
3388 1 1 0 3 0 1 3 1 0 2 0 1 0 0 0 0 1 0 2 0 1
3389 1 1 0 3 0 1 3 1 0 2 0 1 0 0 0 0 0 1 2 0 1
3390 1 1 0 3 0 1 2 0 1 1 0 1 0 0 1 1 0 0 2 0 1
3391 1 1 0 3 0 1 2 0 0 1 0 1 1 0 1 0 1 0 1 0 2
3392 1 1 0 3 0 1 2 1 0 1 0 0 0 1 1 0 1 0 1 0 2
3393 1 1 0 3 0 1 1 0 1 0 1 0 0 0 1 0 1 0 1 0 3
3394 1 1 0 3 0 1 2 0 0 1 0 1 1 0 1 0 0 1 1 0 2
3395 1 1 0 3 0 1 2 1 0 1 0 0 0 1 1 0 0 1 1 0 2
3396 1 1 0 3 0 1 1 0 1 0 1 0 0 0 1 0 0 1 1 0 3
3397 1 1 0 3 0 1 1 0 0 0 1 0 1 0 2 1 0 0 1 0 2
3398 1 1 0 3 0 1 2 1 0 2 0 1 0 0 3 1 0 0 1 0 0
3399 1 1 0 3 0 1 1 0 1 0 0 0 0 1 2 1 0 0 1 0 2
3400 1 1 0 3 0 1 1 0 0 0 0 0 1 1 2 0 1 0 0 0 3
3401 1 1 0 3 0 1 1 1 0 1 1 0 0 0 3 0 1 0 0 0 2
3402 1 1 0 3 0 1 1 0 1 1 0 1 0 0 3 0 1 0 0 0 2
3403 1 1 0 3 0 1 1 0 0 0 0 0 1 1 2 0 0 1 0 0 3
3404 1 1 0 3 0 1 1 1 0 1 1 0 0 0 3 0 0 1 0 0 2
3405 1 1 0 3 0 1 1 0 1 1 0 1 0 0 3 0 0 1 0 0 2
3406 1 1 0 3 0 1 1 0 0 1 0 1 1 0 4 1 0 0 0 0 1
3407 1 1 0 3 0 1 1 1 0 1 0 0 0 1 4 1 0 0 0 0 1
3408 1 1 0 3 0 1 0 0 1 0 1 0 0 0 4 1 0 0 0 0 2
3409 1 1 0 1 1 0 1 0 0 0 0 0 1 1 0 1 0 0 1 1 4
3410 1 1 0 1 1 0 1 1 0 1 1 0 0 0 1 1 0 0 1 1 3
3411 1 1 0 1 1 0 2 1 0 2 0 1 0 0 0 0 1 0 1 1 3
3412 1 1 0 1 1 0 2 1 0 2 0 1 0 0 0 0 0 1 1 1 3
3413 1 1 0 1 1 0 1 0 1 1 0 1 0 0 1 1 0 0 1 1 3
3414 1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 1 0 0 1 4
3415 1 1 0 1 1 0 1 1 0 1 0 0 0 1 1 0 1 0 0 1 4
3416 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 0 1 5
3417 1 1 0 1 1 0 1 0 0 1 0 1 1 0 1 0 0 1 0 1 4
3418 1 1 0 1 1 0 1 1 0 1 0 0 0 1 1 0 0 1 0 1 4
3419 1 1 0 1 1 0 0 0 1 0 1 0 0 0 1 0 0 1 0 1 5
3420 1 1 0 1 1 0 0 0 0 0 1 0 1 0 2 1 0 0 0 1 4
3421 1 1 0 1 1 0 1 1 0 2 0 1 0 0 3 1 0 0 0 1 2
3422 1 1 0 1 1 0 0 0 1 0 0 0 0 1 2 1 0 0 0 1 4
3423 1 1 0 2 1 0 1 0 0 1 0 1 1 0 1 1 0 0 2 0 2
3424 1 1 0 2 1 0 1 1 0 1 0 0 0 1 1 1 0 0 2 0 2
3425 1 1 0 2 1 0 1 1 0 1 1 0 0 0 0 0 1 0 2 0 3
3426 1 1 0 2 1 0 1 1 0 1 1 0 0 0 0 0 0 1 2 0 3
3427 1 1 0 2 1 0 0 0 1 0 1 0 0 0 1 1 0 0 2 0 3
3428 1 1 0 2 1 0 2 1 0 2 0 1 0 0 0 1 0 0 3 0 1
3429 1 1 0 2 1 0 1 0 1 1 0 1 0 0 0 0 1 0 2 0 3
3430 1 1 0 2 1 0 1 0 1 1 0 1 0 0 0 0 0 1 2 0 3
3431 1 1 0 2 1 0 0 0 0 0 1 0 1 0 1 0 1 0 1 0 4
3432 1 1 0 2 1 0 1 1 0 2 0 1 0 0 2 0 1 0 1 0 2
3433 1 1 0 2 1 0 0 0 1 0 0 0 0 1 1 0 1 0 1 0 4
3434 1 1 0 2 1 0 0 0 0 0 1 0 1 0 1 0 0 1 1 0 4
3435 1 1 0 2 1 0 1 1 0 2 0 1 0 0 2 0 0 1 1 0 2
3436 1 1 0 2 1 0 0 0 1 0 0 0 0 1 1 0 0 1 1 0 4
3437 1 1 0 2 1 0 0 0 0 0 0 0 1 1 2 1 0 0 1 0 3
3438 1 1 0 2 1 0 0 1 0 1 1 0 0 0 3 1 0 0 1 0 2
3439 1 1 0 2 1 0 0 0 1 1 0 1 0 0 3 1 0 0 1 0 2
3440 1 1 0 2 1 0 0 0 0 1 0 1 1 0 3 0 1 0 0 0 3
3441 1 1 0 2 1 0 0 1 0 1 0 0 0 1 3 0 1 0 0 0 3
3442 1 1 0 2 1 0 0 0 0 1 0 1 1 0 3 0 0 1 0 0 3
3443 1 1 0 2 1 0 0 1 0 1 0 0 0 1 3 0 0 1 0 0 3
3444 1 1 0 2 1 0 0 1 0 2 0 1 0 0 5 1 0 0 0 0 1
3445 1 0 1 1 0 1 1 0 0 0 0 0 1 1 0 1 0 0 1 1 4
3446 1 0 1 1 0 1 1 1 0 1 1 0 0 0 1 1 0 0 1 1 3
3447 1 0 1 1 0 1 2 1 0 2 0 1 0 0 0 0 1 0 1 1 3
3448 1 0 1 1 0 1 2 1 0 2 0 1 0 0 0 0 0 1 1 1 3
3449 1 0 1 1 0 1 1 0 1 1 0 1 0 0 1 1 0 0 1 1 3
3450 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 1 0 0 1 4
3451 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 1 0 0 1 4
3452 1 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 1 0 0 1 5
3453 1 0 1 1 0 1 1 0 0 1 0 1 1 0 1 0 0 1 0 1 4
3454 1 0 1 1 0 1 1 1 0 1 0 0 0 1 1 0 0 1 0 1 4
3455 1 0 1 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 5
3456 1 0 1 1 0 1 0 0 0 0 1 0 1 0 2 1 0 0 0 1 4
3457 1 0 1 1 0 1 1 1 0 2 0 1 0 0 3 1 0 0 0 1 2
3458 1 0 1 1 0 1 0 0 1 0 0 0 0 1 2 1 0 0 0 1 4
3459 1 0 1 2 0 1 1 0 0 1 0 1 1 0 1 1 0 0 2 0 2
3460 1 0 1 2 0 1 1 1 0 1 0 0 0 1 1 1 0 0 2 0 2
3461 1 0 1 2 0 1 1 1 0 1 1 0 0 0 0 0 1 0 2 0 3
3462 1 0 1 2 0 1 1 1 0 1 1 0 0 0 0 0 0 1 2 0 3
3463 1 0 1 2 0 1 0 0 1 0 1 0 0 0 1 1 0 0 2 0 3
3464 1 0 1 2 0 1 2 1 0 2 0 1 0 0 0 1 0 0 3 0 1
3465 1 0 1 2 0 1 1 0 1 1 0 1 0 0 0 0 1 0 2 0 3
3466 1 0 1 2 0 1 1 0 1 1 0 1 0 0 0 0 0 1 2 0 3
3467 1 0 1 2 0 1 0 0 0 0 1 0 1 0 1 0 1 0 1 0 4
3468 1 0 1 2 0 1 1 1 0 2 0 1 0 0 2 0 1 0 1 0 2
3469 1 0 1 2 0 1 0 0 1 0 0 0 0 1 1 0 1 0 1 0 4
3470 1 0 1 2 0 1 0 0 0 0 1 0 1 0 1 0 0 1 1 0 4
3471 1 0 1 2 0 1 1 1 0 2 0 1 0 0 2 0 0 1 1 0 2
3472 1 0 1 2 0 1 0 0 1 0 0 0 0 1 1 0 0 1 1 0 4
3473 1 0 1 2 0 1 0 0 0 0 0 0 1 1 2 1 0 0 1 0 3
3474 1 0 1 2 0 1 0 1 0 1 1 0 0 0 3 1 0 0 1 0 2
3475 1 0 1 2 0 1 0 0 1 1 0 1 0 0 3 1 0 0 1 0 2
3476 1 0 1 2 0 1 0 0 0 1 0 1 1 0 3 0 1 0 0 0 3
3477 1 0 1 2 0 1 0 1 0 1 0 0 0 1 3 0 1 0 0 0 3
3478 1 0 1 2 0 1 0 0 0 1 0 1 1 0 3 0 0 1 0 0 3
3479 1 0 1 2 0 1 0 1 0 1 0 0 0 1 3 0 0 1 0 0 3
3480 1 0 1 2 0 1 0 1 0 2 0 1 0 0 5 1 0 0 0 0 1
3481 1 0 1 0 1 0 0 0 0 1 0 1 1 0 1 1 0 0 1 1 4
3482 1 0 1 0 1 0 0 1 0 1 0 0 0 1 1 1 0 0 1 1 4
3483 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 1 0 1 1 5
3484 1 0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 1 1 1 5
3485 1 0 1 0 1 0 1 1 0 2 0 1 0 0 0 1 0 0 2 1 3
3486 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 1 0 1 1 5
3487 1 0 1 0 1 0 0 0 1 1 0 1 0 0 0 0 0 1 1 1 5
3488 1 0 1 0 1 0 0 1 0 2 0 1 0 0 2 0 1 0 0 1 4
3489 1 0 1 0 1 0 0 1 0 2 0 1 0 0 2 0 0 1 0 1 4
3490 1 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 2 0 4
3491 1 0 1 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 2 0 4
3492 1 0 1 1 1 0 0 1 0 2 0 1 0 0 2 1 0 0 2 0 2
3493 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 2 0 4
3494 1 0 1 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 2 0 4
3495 1 0 1 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 3 0 3
3496 1 0 1 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 3 0 3
3497 2 1 0 2 0 1 1 0 0 1 0 1 1 0 1 1 0 0 1 1 2
3498 2 1 0 2 0 1 1 1 0 1 0 0 0 1 1 1 0 0 1 1 2
3499 2 1 0 2 0 1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 3
3500 2 1 0 2 0 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 3
3501 2 1 0 2 0 1 0 0 1 0 1 0 0 0 1 1 0 0 1 1 3
3502 2 1 0 2 0 1 2 1 0 2 0 1 0 0 0 1 0 0 2 1 1
3503 2 1 0 2 0 1 1 0 1 1 0 1 0 0 0 0 1 0 1 1 3
3504 2 1 0 2 0 1 1 0 1 1 0 1 0 0 0 0 0 1 1 1 3
3505 2 1 0 2 0 1 0 0 0 0 1 0 1 0 1 0 1 0 0 1 4
3506 2 1 0 2 0 1 1 1 0 2 0 1 0 0 2 0 1 0 0 1 2
3507 2 1 0 2 0 1 0 0 1 0 0 0 0 1 1 0 1 0 0 1 4
3508 2 1 0 2 0 1 0 0 0 0 1 0 1 0 1 0 0 1 0 1 4
3509 2 1 0 2 0 1 1 1 0 2 0 1 0 0 2 0 0 1 0 1 2
3510 2 1 0 2 0 1 0 0 1 0 0 0 0 1 1 0 0 1 0 1 4
3511 2 1 0 2 0 1 0 0 0 0 0 0 1 1 2 1 0 0 0 1 3
3512 2 1 0 2 0 1 0 1 0 1 1 0 0 0 3 1 0 0 0 1 2
3513 2 1 0 2 0 1 0 0 1 1 0 1 0 0 3 1 0 0 0 1 2
3514 2 1 0 3 0 1 1 0 0 1 0 1 1 0 0 0 1 0 2 0 2
3515 2 1 0 3 0 1 1 0 0 1 0 1 1 0 0 0 0 1 2 0 2
3516 2 1 0 3 0 1 0 0 0 0 1 0 1 0 1 1 0 0 2 0 2
3517 2 1 0 3 0 1 1 1 0 2 0 1 0 0 2 1 0 0 2 0 0
3518 2 1 0 3 0 1 1 1 0 1 0 0 0 1 0 0 1 0 2 0 2
3519 2 1 0 3 0 1 1 1 0 1 0 0 0 1 0 0 0 1 2 0 2
3520 2 1 0 3 0 1 0 0 1 0 0 0 0 1 1 1 0 0 2 0 2
3521 2 1 0 3 0 1 1 1 0 1 1 0 0 0 0 1 0 0 3 0 1
3522 2 1 0 3 0 1 0 0 1 0 1 0 0 0 0 0 1 0 2 0 3
3523 2 1 0 3 0 1 0 0 1 0 1 0 0 0 0 0 0 1 2 0 3
3524 2 1 0 3 0 1 1 0 1 1 0 1 0 0 0 1 0 0 3 0 1
3525 2 1 0 3 0 1 0 0 0 0 0 0 1 1 1 0 1 0 1 0 3
3526 2 1 0 3 0 1 0 1 0 1 1 0 0 0 2 0 1 0 1 0 2
3527 2 1 0 3 0 1 0 0 1 1 0 1 0 0 2 0 1 0 1 0 2
3528 2 1 0 3 0 1 0 0 0 0 0 0 1 1 1 0 0 1 1 0 3
3529 2 1 0 3 0 1 0 1 0 1 1 0 0 0 2 0 0 1 1 0 2
3530 2 1 0 3 0 1 0 0 1 1 0 1 0 0 2 0 0 1 1 0 2
3531 2 1 0 3 0 1 0 0 0 1 0 1 1 0 3 1 0 0 1 0 1
3532 2 1 0 3 0 1 0 1 0 1 0 0 0 1 3 1 0 0 1 0 1
3533 2 1 0 3 0 1 0 1 0 2 0 1 0 0 4 0 1 0 0 0 1
3534 2 1 0 3 0 1 0 1 0 2 0 1 0 0 4 0 0 1 0 0 1
3535 2 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 1 4
3536 2 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 1 4
3537 2 1 0 1 1 0 0 1 0 2 0 1 0 0 2 1 0 0 1 1 2
3538 2 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1 4
3539 2 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 1 4
3540 2 1 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 2 1 3
3541 2 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 2 1 3
3542 2 1 0 2 1 0 0 0 0 1 0 1 1 0 0 1 0 0 3 0 2
3543 2 1 0 2 1 0 0 1 0 2 0 1 0 0 1 0 1 0 2 0 2
3544 2 1 0 2 1 0 0 1 0 2 0 1 0 0 1 0 0 1 2 0 2
3545 2 1 0 2 1 0 0 1 0 1 0 0 0 1 0 1 0 0 3 0 2
3546 2 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 1 0 1 1 4
3547 2 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1 4
3548 2 0 1 1 0 1 0 1 0 2 0 1 0 0 2 1 0 0 1 1 2
3549 2 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 1 4
3550 2 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 1 1 1 4
3551 2 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 2 1 3
3552 2 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 0 0 2 1 3
3553 2 0 1 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 3 0 2
3554 2 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 2 0 2
3555 2 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 2 0 2
3556 2 0 1 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 3 0 2
3557 3 1 0 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 2 1 2
3558 3 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 1 1 2
3559 3 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 1 1 2
3560 3 1 0 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 2 1 2
3561 3 1 0 3 0 1 0 1 0 2 0 1 0 0 1 1 0 0 3 0 0
3562 0 1 0 2 0 1 4 0 0 1 0 1 1 0 0 1 0 0 1 1 2
3563 0 1 0 2 0 1 3 0 0 0 1 0 1 0 0 0 1 0 0 1 4
3564 0 1 0 2 0 1 4 1 0 2 0 1 0 0 1 0 1 0 0 1 2
3565 0 1 0 2 0 1 3 0 0 0 1 0 1 0 0 0 0 1 0 1 4
3566 0 1 0 2 0 1 4 1 0 2 0 1 0 0 1 0 0 1 0 1 2
3567 0 1 0 2 0 1 3 0 0 0 0 0 1 1 1 1 0 0 0 1 3
3568 0 1 0 2 0 1 3 1 0 1 1 0 0 0 2 1 0 0 0 1 2
3569 0 1 0 2 0 1 3 0 1 1 0 1 0 0 2 1 0 0 0 1 2
3570 0 1 0 2 0 1 4 1 0 1 0 0 0 1 0 1 0 0 1 1 2
3571 0 1 0 2 0 1 3 0 1 0 0 0 0 1 0 0 1 0 0 1 4
3572 0 1 0 2 0 1 3 0 1 0 0 0 0 1 0 0 0 1 0 1 4
3573 0 1 0 2 0 1 3 0 1 0 1 0 0 0 0 1 0 0 1 1 3
3574 0 1 0 3 0 1 3 0 0 0 1 0 1 0 0 1 0 0 2 0 2
3575 0 1 0 3 0 1 4 1 0 2 0 1 0 0 1 1 0 0 2 0 0
3576 0 1 0 3 0 1 3 0 0 0 0 0 1 1 0 0 1 0 1 0 3
3577 0 1 0 3 0 1 3 1 0 1 1 0 0 0 1 0 1 0 1 0 2
3578 0 1 0 3 0 1 3 0 1 1 0 1 0 0 1 0 1 0 1 0 2
3579 0 1 0 3 0 1 3 0 0 0 0 0 1 1 0 0 0 1 1 0 3
3580 0 1 0 3 0 1 3 1 0 1 1 0 0 0 1 0 0 1 1 0 2
3581 0 1 0 3 0 1 3 0 1 1 0 1 0 0 1 0 0 1 1 0 2
3582 0 1 0 3 0 1 3 0 0 1 0 1 1 0 2 1 0 0 1 0 1
3583 0 1 0 3 0 1 3 1 0 1 0 0 0 1 2 1 0 0 1 0 1
3584 0 1 0 3 0 1 2 0 1 0 1 0 0 0 2 1 0 0 1 0 2
3585 0 1 0 3 0 1 3 0 1 0 0 0 0 1 0 1 0 0 2 0 2
3586 0 1 0 3 0 1 2 0 0 0 1 0 1 0 2 0 1 0 0 0 3
3587 0 1 0 3 0 1 3 1 0 2 0 1 0 0 3 0 1 0 0 0 1
3588 0 1 0 3 0 1 2 0 1 0 0 0 0 1 2 0 1 0 0 0 3
3589 0 1 0 3 0 1 2 0 0 0 1 0 1 0 2 0 0 1 0 0 3
3590 0 1 0 3 0 1 3 1 0 2 0 1 0 0 3 0 0 1 0 0 1
3591 0 1 0 3 0 1 2 0 1 0 0 0 0 1 2 0 0 1 0 0 3
3592 0 1 0 3 0 1 2 0 0 0 0 0 1 1 3 1 0 0 0 0 2
3593 0 1 0 3 0 1 2 1 0 1 1 0 0 0 4 1 0 0 0 0 1
3594 0 1 0 3 0 1 2 0 1 1 0 1 0 0 4 1 0 0 0 0 1
3595 0 1 0 1 1 0 2 0 0 0 1 0 1 0 0 1 0 0 1 1 4
3596 0 1 0 1 1 0 3 1 0 2 0 1 0 0 1 1 0 0 1 1 2
3597 0 1 0 1 1 0 2 0 0 0 0 0 1 1 0 0 1 0 0 1 5
3598 0 1 0 1 1 0 2 1 0 1 1 0 0 0 1 0 1 0 0 1 4
3599 0 1 0 1 1 0 2 0 1 1 0 1 0 0 1 0 1 0 0 1 4
3600 0 1 0 1 1 0 2 0 0 0 0 0 1 1 0 0 0 1 0 1 5
3601 0 1 0 1 1 0 2 1 0 1 1 0 0 0 1 0 0 1 0 1 4
3602 0 1 0 1 1 0 2 0 1 1 0 1 0 0 1 0 0 1 0 1 4
3603 0 1 0 1 1 0 2 0 0 1 0 1 1 0 2 1 0 0 0 1 3
3604 0 1 0 1 1 0 2 1 0 1 0 0 0 1 2 1 0 0 0 1 3
3605 0 1 0 1 1 0 1 0 1 0 1 0 0 0 2 1 0 0 0 1 4
3606 0 1 0 1 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 1 4
3607 0 1 0 2 1 0 2 0 0 0 0 0 1 1 0 1 0 0 2 0 3
3608 0 1 0 2 1 0 2 1 0 1 1 0 0 0 1 1 0 0 2 0 2
3609 0 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 1 0 2 0 2
3610 0 1 0 2 1 0 3 1 0 2 0 1 0 0 0 0 0 1 2 0 2
3611 0 1 0 2 1 0 2 0 1 1 0 1 0 0 1 1 0 0 2 0 2
3612 0 1 0 2 1 0 2 0 0 1 0 1 1 0 1 0 1 0 1 0 3
3613 0 1 0 2 1 0 2 1 0 1 0 0 0 1 1 0 1 0 1 0 3
3614 0 1 0 2 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 4
3615 0 1 0 2 1 0 2 0 0 1 0 1 1 0 1 0 0 1 1 0 3
3616 0 1 0 2 1 0 2 1 0 1 0 0 0 1 1 0 0 1 1 0 3
