Max SUM: 4
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
630 0 0 1 2 0 1 0 1 0 2 0 1 0 0 2 1 0 0 1 0 1
631 0 0 1 2 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 0 3
632 0 0 1 2 0 1 0 1 0 1 0 0 0 1 0 0 0 1 1 0 3
633 0 0 1 2 0 1 0 1 0 1 1 0 0 0 0 1 0 0 2 0 2
634 0 0 1 2 0 1 0 0 1 1 0 1 0 0 0 1 0 0 2 0 2
635 1 1 0 2 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 1 3
636 1 1 0 2 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 3
637 1 1 0 2 0 1 0 1 0 2 0 1 0 0 2 1 0 0 0 1 1
638 1 1 0 2 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 3
639 1 1 0 2 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 3
640 1 1 0 2 0 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 2
641 1 1 0 2 0 1 0 0 1 1 0 1 0 0 0 1 0 0 1 1 2
642 1 1 0 3 0 1 0 0 0 1 0 1 1 0 0 1 0 0 2 0 1
643 1 1 0 3 0 1 0 1 0 2 0 1 0 0 1 0 1 0 1 0 1
644 1 1 0 3 0 1 0 1 0 2 0 1 0 0 1 0 0 1 1 0 1
645 1 1 0 3 0 1 0 1 0 1 0 0 0 1 0 1 0 0 2 0 1
646 0 1 0 2 0 1 1 0 0 1 0 1 1 0 1 1 0 0 0 1 2
647 0 1 0 2 0 1 1 1 0 1 0 0 0 1 1 1 0 0 0 1 2
648 0 1 0 2 0 1 1 1 0 1 1 0 0 0 0 0 1 0 0 1 3
649 0 1 0 2 0 1 1 1 0 1 1 0 0 0 0 0 0 1 0 1 3
650 0 1 0 2 0 1 0 0 1 0 1 0 0 0 1 1 0 0 0 1 3
651 0 1 0 2 0 1 2 1 0 2 0 1 0 0 0 1 0 0 1 1 1
652 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 0 1 0 0 1 3
653 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 0 0 1 0 1 3
654 0 1 0 3 0 1 1 0 0 1 0 1 1 0 0 0 1 0 1 0 2
655 0 1 0 3 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 0 2
656 0 1 0 3 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 0 2
657 0 1 0 3 0 1 1 1 0 2 0 1 0 0 2 1 0 0 1 0 0
658 0 1 0 3 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 0 2
659 0 1 0 3 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1 0 2
660 0 1 0 3 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 0 2
661 0 1 0 3 0 1 1 1 0 1 1 0 0 0 0 1 0 0 2 0 1
662 0 1 0 3 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 0 3
663 0 1 0 3 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 0 3
664 0 1 0 3 0 1 1 0 1 1 0 1 0 0 0 1 0 0 2 0 1
665 0 1 0 3 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 0 3
666 0 1 0 3 0 1 0 1 0 1 1 0 0 0 2 0 1 0 0 0 2
667 0 1 0 3 0 1 0 0 1 1 0 1 0 0 2 0 1 0 0 0 2
668 0 1 0 3 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 0 3
669 0 1 0 3 0 1 0 1 0 1 1 0 0 0 2 0 0 1 0 0 2
670 0 1 0 3 0 1 0 0 1 1 0 1 0 0 2 0 0 1 0 0 2
671 0 1 0 3 0 1 0 0 0 1 0 1 1 0 3 1 0 0 0 0 1
672 0 1 0 3 0 1 0 1 0 1 0 0 0 1 3 1 0 0 0 0 1
673 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 1 0 0 1 4
674 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 0 0 1 0 1 4
675 0 1 0 1 1 0 0 1 0 2 0 1 0 0 2 1 0 0 0 1 2
676 0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 1 0 0 1 4
677 0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 0 0 1 0 1 4
678 0 1 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 0 1 1 3
679 0 1 0 1 1 0 0 0 1 1 0 1 0 0 0 1 0 0 1 1 3
680 0 1 0 2 1 0 0 0 0 1 0 1 1 0 0 1 0 0 2 0 2
681 0 1 0 2 1 0 0 1 0 2 0 1 0 0 1 0 1 0 1 0 2
682 0 1 0 2 1 0 0 1 0 2 0 1 0 0 1 0 0 1 1 0 2
683 0 1 0 2 1 0 0 1 0 1 0 0 0 1 0 1 0 0 2 0 2
684 0 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 1 0 0 1 4
685 0 0 1 1 0 1 0 0 0 1 0 1 1 0 0 0 0 1 0 1 4
686 0 0 1 1 0 1 0 1 0 2 0 1 0 0 2 1 0 0 0 1 2
687 0 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 1 0 0 1 4
688 0 0 1 1 0 1 0 1 0 1 0 0 0 1 0 0 0 1 0 1 4
689 0 0 1 1 0 1 0 1 0 1 1 0 0 0 0 1 0 0 1 1 3
690 0 0 1 1 0 1 0 0 1 1 0 1 0 0 0 1 0 0 1 1 3
691 0 0 1 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 2 0 2
692 0 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 1 0 2
693 0 0 1 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 1 0 2
694 0 0 1 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 2 0 2
695 1 1 0 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 2
696 1 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 0 1 2
697 1 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 0 1 2
698 1 1 0 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 1 2
699 1 1 0 3 0 1 0 1 0 2 0 1 0 0 1 1 0 0 2 0 0
700 0 1 0 2 0 1 1 0 0 1 0 1 1 0 0 0 1 0 0 1 3
701 0 1 0 2 0 1 1 0 0 1 0 1 1 0 0 0 0 1 0 1 3
702 0 1 0 2 0 1 0 0 0 0 1 0 1 0 1 1 0 0 0 1 3
703 0 1 0 2 0 1 1 1 0 2 0 1 0 0 2 1 0 0 0 1 1
704 0 1 0 2 0 1 1 1 0 1 0 0 0 1 0 0 1 0 0 1 3
705 0 1 0 2 0 1 1 1 0 1 0 0 0 1 0 0 0 1 0 1 3
706 0 1 0 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 0 1 3
707 0 1 0 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 1 1 2
708 0 1 0 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 0 1 4
709 0 1 0 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 0 1 4
710 0 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 1 1 2
711 0 1 0 3 0 1 1 0 0 1 0 1 1 0 0 1 0 0 2 0 1
712 0 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 1 0 1 0 3
713 0 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 1 0 1 0 1
714 0 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 0 1 1 0 3
715 0 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 0 1 1 0 1
716 0 1 0 3 0 1 0 0 0 0 0 0 1 1 1 1 0 0 1 0 2
717 0 1 0 3 0 1 0 1 0 1 1 0 0 0 2 1 0 0 1 0 1
718 0 1 0 3 0 1 0 0 1 1 0 1 0 0 2 1 0 0 1 0 1
719 0 1 0 3 0 1 1 1 0 1 0 0 0 1 0 1 0 0 2 0 1
720 0 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 1 0 1 0 3
721 0 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 0 1 1 0 3
722 0 1 0 3 0 1 0 0 1 0 1 0 0 0 0 1 0 0 2 0 2
723 0 1 0 3 0 1 0 0 0 1 0 1 1 0 2 0 1 0 0 0 2
724 0 1 0 3 0 1 0 1 0 1 0 0 0 1 2 0 1 0 0 0 2
725 0 1 0 3 0 1 0 0 0 1 0 1 1 0 2 0 0 1 0 0 2
726 0 1 0 3 0 1 0 1 0 1 0 0 0 1 2 0 0 1 0 0 2
727 0 1 0 3 0 1 0 1 0 2 0 1 0 0 4 1 0 0 0 0 0
728 0 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 1 1 3
729 0 1 0 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 0 1 3
730 0 1 0 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 0 1 3
731 0 1 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 1 1 3
732 0 1 0 2 1 0 0 1 0 2 0 1 0 0 1 1 0 0 2 0 1
733 0 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 1 1 3
734 0 0 1 1 0 1 0 1 0 2 0 1 0 0 1 0 1 0 0 1 3
735 0 0 1 1 0 1 0 1 0 2 0 1 0 0 1 0 0 1 0 1 3
736 0 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 1 1 3
737 0 0 1 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 2 0 1
738 1 1 0 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 1 1 1
739 1 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 1 0 2 0 1
740 1 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 0 1 2 0 1
741 0 1 0 2 0 1 1 0 0 1 0 1 1 0 0 1 0 0 1 1 2
742 0 1 0 2 0 1 0 0 0 0 1 0 1 0 0 0 1 0 0 1 4
743 0 1 0 2 0 1 1 1 0 2 0 1 0 0 1 0 1 0 0 1 2
744 0 1 0 2 0 1 0 0 0 0 1 0 1 0 0 0 0 1 0 1 4
745 0 1 0 2 0 1 1 1 0 2 0 1 0 0 1 0 0 1 0 1 2
746 0 1 0 2 0 1 0 0 0 0 0 0 1 1 1 1 0 0 0 1 3
747 0 1 0 2 0 1 0 1 0 1 1 0 0 0 2 1 0 0 0 1 2
748 0 1 0 2 0 1 0 0 1 1 0 1 0 0 2 1 0 0 0 1 2
749 0 1 0 2 0 1 1 1 0 1 0 0 0 1 0 1 0 0 1 1 2
750 0 1 0 2 0 1 0 0 1 0 0 0 0 1 0 0 1 0 0 1 4
751 0 1 0 2 0 1 0 0 1 0 0 0 0 1 0 0 0 1 0 1 4
752 0 1 0 2 0 1 0 0 1 0 1 0 0 0 0 1 0 0 1 1 3
753 0 1 0 3 0 1 0 0 0 0 1 0 1 0 0 1 0 0 2 0 2
754 0 1 0 3 0 1 1 1 0 2 0 1 0 0 1 1 0 0 2 0 0
755 0 1 0 3 0 1 0 0 0 0 0 0 1 1 0 0 1 0 1 0 3
756 0 1 0 3 0 1 0 1 0 1 1 0 0 0 1 0 1 0 1 0 2
757 0 1 0 3 0 1 0 0 1 1 0 1 0 0 1 0 1 0 1 0 2
758 0 1 0 3 0 1 0 0 0 0 0 0 1 1 0 0 0 1 1 0 3
759 0 1 0 3 0 1 0 1 0 1 1 0 0 0 1 0 0 1 1 0 2
760 0 1 0 3 0 1 0 0 1 1 0 1 0 0 1 0 0 1 1 0 2
761 0 1 0 3 0 1 0 0 0 1 0 1 1 0 2 1 0 0 1 0 1
762 0 1 0 3 0 1 0 1 0 1 0 0 0 1 2 1 0 0 1 0 1
763 0 1 0 3 0 1 0 0 1 0 0 0 0 1 0 1 0 0 2 0 2
764 0 1 0 3 0 1 0 1 0 2 0 1 0 0 3 0 1 0 0 0 1
765 0 1 0 3 0 1 0 1 0 2 0 1 0 0 3 0 0 1 0 0 1
766 0 1 0 1 1 0 0 1 0 2 0 1 0 0 1 1 0 0 1 1 2
767 0 1 0 2 1 0 0 1 0 2 0 1 0 0 0 0 1 0 2 0 2
768 0 1 0 2 1 0 0 1 0 2 0 1 0 0 0 0 0 1 2 0 2
769 0 0 1 1 0 1 0 1 0 2 0 1 0 0 1 1 0 0 1 1 2
770 0 0 1 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 2 0 2
771 0 0 1 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 2 0 2
772 1 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 1 2
773 1 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 1 2
774 1 1 0 3 0 1 0 1 0 2 0 1 0 0 0 1 0 0 3 0 0
775 0 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 0 0 1 1 3
776 0 1 0 2 0 1 1 1 0 2 0 1 0 0 1 1 0 0 1 1 1
777 0 1 0 2 0 1 0 0 0 0 0 0 1 1 0 0 1 0 0 1 4
778 0 1 0 2 0 1 0 1 0 1 1 0 0 0 1 0 1 0 0 1 3
779 0 1 0 2 0 1 0 0 1 1 0 1 0 0 1 0 1 0 0 1 3
780 0 1 0 2 0 1 0 0 0 0 0 0 1 1 0 0 0 1 0 1 4
781 0 1 0 2 0 1 0 1 0 1 1 0 0 0 1 0 0 1 0 1 3
782 0 1 0 2 0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 1 3
783 0 1 0 2 0 1 0 0 0 1 0 1 1 0 2 1 0 0 0 1 2
784 0 1 0 2 0 1 0 1 0 1 0 0 0 1 2 1 0 0 0 1 2
785 0 1 0 2 0 1 0 0 1 0 0 0 0 1 0 1 0 0 1 1 3
786 0 1 0 3 0 1 0 0 0 0 0 0 1 1 0 1 0 0 2 0 2
787 0 1 0 3 0 1 0 1 0 1 1 0 0 0 1 1 0 0 2 0 1
788 0 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 1 0 2 0 1
789 0 1 0 3 0 1 1 1 0 2 0 1 0 0 0 0 0 1 2 0 1
790 0 1 0 3 0 1 0 0 1 1 0 1 0 0 1 1 0 0 2 0 1
791 0 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 1 0 1 0 2
792 0 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 1 0 1 0 2
793 0 1 0 3 0 1 0 0 0 1 0 1 1 0 1 0 0 1 1 0 2
794 0 1 0 3 0 1 0 1 0 1 0 0 0 1 1 0 0 1 1 0 2
795 0 1 0 3 0 1 0 1 0 2 0 1 0 0 3 1 0 0 1 0 0
796 0 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 1 0 1 1 3
797 0 1 0 1 1 0 0 1 0 2 0 1 0 0 0 0 0 1 1 1 3
798 0 1 0 2 1 0 0 1 0 2 0 1 0 0 0 1 0 0 3 0 1
799 0 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 1 3
800 0 0 1 1 0 1 0 1 0 2 0 1 0 0 0 0 0 1 1 1 3
801 0 0 1 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 3 0 1
802 1 1 0 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 1 1
803 0 1 0 2 0 1 0 0 0 0 0 0 1 1 0 1 0 0 1 1 3
804 0 1 0 2 0 1 0 1 0 1 1 0 0 0 1 1 0 0 1 1 2
805 0 1 0 2 0 1 1 1 0 2 0 1 0 0 0 0 1 0 1 1 2
806 0 1 0 2 0 1 1 1 0 2 0 1 0 0 0 0 0 1 1 1 2
807 0 1 0 2 0 1 0 0 1 1 0 1 0 0 1 1 0 0 1 1 2
808 0 1 0 2 0 1 0 0 0 1 0 1 1 0 1 0 1 0 0 1 3
809 0 1 0 2 0 1 0 1 0 1 0 0 0 1 1 0 1 0 0 1 3
810 0 1 0 2 0 1 0 0 0 1 0 1 1 0 1 0 0 1 0 1 3
811 0 1 0 2 0 1 0 1 0 1 0 0 0 1 1 0 0 1 0 1 3
812 0 1 0 2 0 1 0 1 0 2 0 1 0 0 3 1 0 0 0 1 1
813 0 1 0 3 0 1 0 0 0 1 0 1 1 0 1 1 0 0 2 0 1
814 0 1 0 3 0 1 0 1 0 1 0 0 0 1 1 1 0 0 2 0 1
815 0 1 0 3 0 1 0 1 0 1 1 0 0 0 0 0 1 0 2 0 2
816 0 1 0 3 0 1 0 1 0 1 1 0 0 0 0 0 0 1 2 0 2
817 0 1 0 3 0 1 1 1 0 2 0 1 0 0 0 1 0 0 3 0 0
818 0 1 0 3 0 1 0 0 1 1 0 1 0 0 0 0 1 0 2 0 2
819 0 1 0 3 0 1 0 0 1 1 0 1 0 0 0 0 0 1 2 0 2
820 0 1 0 3 0 1 0 1 0 2 0 1 0 0 2 0 1 0 1 0 1
821 0 1 0 3 0 1 0 1 0 2 0 1 0 0 2 0 0 1 1 0 1
822 0 1 0 1 1 0 0 1 0 2 0 1 0 0 0 1 0 0 2 1 2
823 0 0 1 1 0 1 0 1 0 2 0 1 0 0 0 1 0 0 2 1 2
824 0 1 0 2 0 1 0 0 0 1 0 1 1 0 1 1 0 0 1 1 2
825 0 1 0 2 0 1 0 1 0 1 0 0 0 1 1 1 0 0 1 1 2
826 0 1 0 2 0 1 0 1 0 1 1 0 0 0 0 0 1 0 1 1 3
827 0 1 0 2 0 1 0 1 0 1 1 0 0 0 0 0 0 1 1 1 3
828 0 1 0 2 0 1 1 1 0 2 0 1 0 0 0 1 0 0 2 1 1
829 0 1 0 2 0 1 0 0 1 1 0 1 0 0 0 0 1 0 1 1 3
830 0 1 0 2 0 1 0 0 1 1 0 1 0 0 0 0 0 1 1 1 3
831 0 1 0 2 0 1 0 1 0 2 0 1 0 0 2 0 1 0 0 1 2
832 0 1 0 2 0 1 0 1 0 2 0 1 0 0 2 0 0 1 0 1 2
833 0 1 0 3 0 1 0 0 0 1 0 1 1 0 0 0 1 0 2 0 2
834 0 1 0 3 0 1 0 0 0 1 0 1 1 0 0 0 0 1 2 0 2
835 0 1 0 3 0 1 0 1 0 2 0 1 0 0 2 1 0 0 2 0 0
836 0 1 0 3 0 1 0 1 0 1 0 0 0 1 0 0 1 0 2 0 2
837 0 1 0 3 0 1 0 1 0 1 0 0 0 1 0 0 0 1 2 0 2
838 0 1 0 3 0 1 0 1 0 1 1 0 0 0 0 1 0 0 3 0 1
839 0 1 0 3 0 1 0 0 1 1 0 1 0 0 0 1 0 0 3 0 1
840 0 1 0 2 0 1 0 0 0 1 0 1 1 0 0 0 1 0 1 1 3
841 0 1 0 2 0 1 0 0 0 1 0 1 1 0 0 0 0 1 1 1 3
842 0 1 0 2 0 1 0 1 0 2 0 1 0 0 2 1 0 0 1 1 1
843 0 1 0 2 0 1 0 1 0 1 0 0 0 1 0 0 1 0 1 1 3
844 0 1 0 2 0 1 0 1 0 1 0 0 0 1 0 0 0 1 1 1 3
845 0 1 0 2 0 1 0 1 0 1 1 0 0 0 0 1 0 0 2 1 2
846 0 1 0 2 0 1 0 0 1 1 0 1 0 0 0 1 0 0 2 1 2
847 0 1 0 3 0 1 0 0 0 1 0 1 1 0 0 1 0 0 3 0 1
848 0 1 0 3 0 1 0 1 0 2 0 1 0 0 1 0 1 0 2 0 1
849 0 1 0 3 0 1 0 1 0 2 0 1 0 0 1 0 0 1 2 0 1
850 0 1 0 3 0 1 0 1 0 1 0 0 0 1 0 1 0 0 3 0 1
851 0 1 0 2 0 1 0 0 0 1 0 1 1 0 0 1 0 0 2 1 2
852 0 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 1 0 1 1 2
853 0 1 0 2 0 1 0 1 0 2 0 1 0 0 1 0 0 1 1 1 2
854 0 1 0 2 0 1 0 1 0 1 0 0 0 1 0 1 0 0 2 1 2
855 0 1 0 3 0 1 0 1 0 2 0 1 0 0 1 1 0 0 3 0 0
856 0 1 0 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 2 1 1
857 0 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 1 0 3 0 1
858 0 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 0 1 3 0 1
859 0 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 1 0 2 1 2
860 0 1 0 2 0 1 0 1 0 2 0 1 0 0 0 0 0 1 2 1 2
861 0 1 0 3 0 1 0 1 0 2 0 1 0 0 0 1 0 0 4 0 0
862 0 1 0 2 0 1 0 1 0 2 0 1 0 0 0 1 0 0 3 1 1
