Max SUM: 6
S P0 P1 P2 P3 P4 P5 P6 P7 P8 P9 P10 P11 P12 P13 P14 P15 P16 P17 P18 P19 SUM
4865 3 0 1 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 2 0 3
4866 3 0 1 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 3 0 2
4867 3 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 2 0 4
4868 3 0 1 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 2 0 4
4869 3 0 1 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 3 0 2
4870 3 0 1 2 0 1 0 0 0 0 0 0 1 1 1 0 1 0 1 0 4
4871 3 0 1 2 0 1 0 1 0 1 1 0 0 0 2 0 1 0 1 0 3
4872 3 0 1 2 0 1 0 0 1 1 0 1 0 0 2 0 1 0 1 0 3
4873 3 0 1 2 0 1 0 0 0 0 0 0 1 1 1 0 0 1 1 0 4
4874 3 0 1 2 0 1 0 1 0 1 1 0 0 0 2 0 0 1 1 0 3
4875 3 0 1 2 0 1 0 0 1 1 0 1 0 0 2 0 0 1 1 0 3
4876 3 0 1 2 0 1 0 0 0 1 0 1 1 0 3 1 0 0 1 0 2
4877 3 0 1 2 0 1 0 1 0 1 0 0 0 1 3 1 0 0 1 0 2
4878 3 0 1 2 0 1 0 1 0 2 0 1 0 0 4 0 1 0 0 0 2
4879 3 0 1 2 0 1 0 1 0 2 0 1 0 0 4 0 0 1 0 0 2
4880 3 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 1 0 1 1 5
4881 3 0 1 0 1 0 0 0 0 1 0 1 1 0 0 0 0 1 1 1 5
4882 3 0 1 0 1 0 0 1 0 2 0 1 0 0 2 1 0 0 1 1 3
4883 3 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 1 0 1 1 5
4884 3 0 1 0 1 0 0 1 0 1 0 0 0 1 0 0 0 1 1 1 5
4885 3 0 1 0 1 0 0 1 0 1 1 0 0 0 0 1 0 0 2 1 4
4886 3 0 1 0 1 0 0 0 1 1 0 1 0 0 0 1 0 0 2 1 4
4887 3 0 1 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 3 0 3
4888 3 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 2 0 3
4889 3 0 1 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 2 0 3
4890 3 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 3 0 3
4891 4 1 0 2 0 1 1 0 0 1 0 1 1 0 0 0 1 0 1 1 3
4892 4 1 0 2 0 1 1 0 0 1 0 1 1 0 0 0 0 1 1 1 3
4893 4 1 0 2 0 1 0 0 0 0 1 0 1 0 1 1 0 0 1 1 3
4894 4 1 0 2 0 1 1 1 0 2 0 1 0 0 2 1 0 0 1 1 1
4895 4 1 0 2 0 1 1 1 0 1 0 0 0 1 0 0 1 0 1 1 3
4896 4 1 0 2 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1 1 3
4897 4 1 0 2 0 1 0 0 1 0 0 0 0 1 1 1 0 0 1 1 3
4898 4 1 0 2 0 1 1 1 0 1 1 0 0 0 0 1 0 0 2 1 2
4899 4 1 0 2 0 1 0 0 1 0 1 0 0 0 0 0 1 0 1 1 4
4900 4 1 0 2 0 1 0 0 1 0 1 0 0 0 0 0 0 1 1 1 4
4901 4 1 0 2 0 1 1 0 1 1 0 1 0 0 0 1 0 0 2 1 2
4902 4 1 0 2 0 1 0 0 0 0 0 0 1 1 1 0 1 0 0 1 4
4903 4 1 0 2 0 1 0 1 0 1 1 0 0 0 2 0 1 0 0 1 3
4904 4 1 0 2 0 1 0 0 1 1 0 1 0 0 2 0 1 0 0 1 3
4905 4 1 0 2 0 1 0 0 0 0 0 0 1 1 1 0 0 1 0 1 4
4906 4 1 0 2 0 1 0 1 0 1 1 0 0 0 2 0 0 1 0 1 3
4907 4 1 0 2 0 1 0 0 1 1 0 1 0 0 2 0 0 1 0 1 3
4908 4 1 0 2 0 1 0 0 0 1 0 1 1 0 3 1 0 0 0 1 2
4909 4 1 0 2 0 1 0 1 0 1 0 0 0 1 3 1 0 0 0 1 2
4910 4 1 0 3 0 1 1 0 0 1 0 1 1 0 0 1 0 0 3 0 1
4911 4 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 1 0 2 0 3
4912 4 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 1 0 2 0 1
4913 4 1 0 3 0 1 0 0 0 0 1 0 1 0 0 0 0 1 2 0 3
4914 4 1 0 3 0 1 1 1 0 2 0 1 0 0 1 0 0 1 2 0 1
4915 4 1 0 3 0 1 0 0 0 0 0 0 1 1 1 1 0 0 2 0 2
4916 4 1 0 3 0 1 0 1 0 1 1 0 0 0 2 1 0 0 2 0 1
4917 4 1 0 3 0 1 0 0 1 1 0 1 0 0 2 1 0 0 2 0 1
4918 4 1 0 3 0 1 1 1 0 1 0 0 0 1 0 1 0 0 3 0 1
4919 4 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 1 0 2 0 3
4920 4 1 0 3 0 1 0 0 1 0 0 0 0 1 0 0 0 1 2 0 3
4921 4 1 0 3 0 1 0 0 1 0 1 0 0 0 0 1 0 0 3 0 2
4922 4 1 0 3 0 1 0 0 0 1 0 1 1 0 2 0 1 0 1 0 2
4923 4 1 0 3 0 1 0 1 0 1 0 0 0 1 2 0 1 0 1 0 2
4924 4 1 0 3 0 1 0 0 0 1 0 1 1 0 2 0 0 1 1 0 2
4925 4 1 0 3 0 1 0 1 0 1 0 0 0 1 2 0 0 1 1 0 2
4926 4 1 0 3 0 1 0 1 0 2 0 1 0 0 4 1 0 0 1 0 0
4927 4 1 0 1 1 0 0 0 0 1 0 1 1 0 0 1 0 0 2 1 3
4928 4 1 0 1 1 0 0 1 0 2 0 1 0 0 1 0 1 0 1 1 3
4929 4 1 0 1 1 0 0 1 0 2 0 1 0 0 1 0 0 1 1 1 3
4930 4 1 0 1 1 0 0 1 0 1 0 0 0 1 0 1 0 0 2 1 3
4931 4 1 0 2 1 0 0 1 0 2 0 1 0 0 1 1 0 0 3 0 1
4932 4 0 1 1 0 1 0 0 0 1 0 1 1 0 0 1 0 0 2 1 3
4933 4 0 1 1 0 1 0 1 0 2 0 1 0 0 1 0 1 0 1 1 3
4934 4 0 1 1 0 1 0 1 0 2 0 1 0 0 1 0 0 1 1 1 3
4935 4 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 0 2 1 3
4936 4 0 1 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 3 0 1
4937 5 1 0 2 0 1 0 1 0 2 0 1 0 0 1 1 0 0 2 1 1
4938 5 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 1 0 3 0 1
4939 5 1 0 3 0 1 0 1 0 2 0 1 0 0 0 0 0 1 3 0 1
4940 0 1 0 2 0 1 6 0 0 0 0 0 1 1 0 1 0 0 0 1 3
4941 0 1 0 2 0 1 6 1 0 1 1 0 0 0 1 1 0 0 0 1 2
4942 0 1 0 2 0 1 7 1 0 2 0 1 0 0 0 0 1 0 0 1 2
4943 0 1 0 2 0 1 7 1 0 2 0 1 0 0 0 0 0 1 0 1 2
4944 0 1 0 2 0 1 6 0 1 1 0 1 0 0 1 1 0 0 0 1 2
4945 0 1 0 3 0 1 6 0 0 1 0 1 1 0 1 1 0 0 1 0 1
4946 0 1 0 3 0 1 6 1 0 1 0 0 0 1 1 1 0 0 1 0 1
4947 0 1 0 3 0 1 6 1 0 1 1 0 0 0 0 0 1 0 1 0 2
4948 0 1 0 3 0 1 6 1 0 1 1 0 0 0 0 0 0 1 1 0 2
4949 0 1 0 3 0 1 5 0 1 0 1 0 0 0 1 1 0 0 1 0 2
4950 0 1 0 3 0 1 7 1 0 2 0 1 0 0 0 1 0 0 2 0 0
4951 0 1 0 3 0 1 6 0 1 1 0 1 0 0 0 0 1 0 1 0 2
4952 0 1 0 3 0 1 6 0 1 1 0 1 0 0 0 0 0 1 1 0 2
4953 0 1 0 3 0 1 5 0 0 0 1 0 1 0 1 0 1 0 0 0 3
4954 0 1 0 3 0 1 6 1 0 2 0 1 0 0 2 0 1 0 0 0 1
4955 0 1 0 3 0 1 5 0 1 0 0 0 0 1 1 0 1 0 0 0 3
4956 0 1 0 3 0 1 5 0 0 0 1 0 1 0 1 0 0 1 0 0 3
4957 0 1 0 3 0 1 6 1 0 2 0 1 0 0 2 0 0 1 0 0 1
4958 0 1 0 3 0 1 5 0 1 0 0 0 0 1 1 0 0 1 0 0 3
4959 0 1 0 3 0 1 5 0 0 0 0 0 1 1 2 1 0 0 0 0 2
4960 0 1 0 3 0 1 5 1 0 1 1 0 0 0 3 1 0 0 0 0 1
4961 0 1 0 3 0 1 5 0 1 1 0 1 0 0 3 1 0 0 0 0 1
4962 0 1 0 1 1 0 5 0 0 1 0 1 1 0 1 1 0 0 0 1 3
4963 0 1 0 1 1 0 5 1 0 1 0 0 0 1 1 1 0 0 0 1 3
4964 0 1 0 1 1 0 5 1 0 1 1 0 0 0 0 0 1 0 0 1 4
4965 0 1 0 1 1 0 5 1 0 1 1 0 0 0 0 0 0 1 0 1 4
4966 0 1 0 1 1 0 4 0 1 0 1 0 0 0 1 1 0 0 0 1 4
4967 0 1 0 1 1 0 6 1 0 2 0 1 0 0 0 1 0 0 1 1 2
4968 0 1 0 1 1 0 5 0 1 1 0 1 0 0 0 0 1 0 0 1 4
4969 0 1 0 1 1 0 5 0 1 1 0 1 0 0 0 0 0 1 0 1 4
4970 0 1 0 2 1 0 5 0 0 1 0 1 1 0 0 0 1 0 1 0 3
4971 0 1 0 2 1 0 5 0 0 1 0 1 1 0 0 0 0 1 1 0 3
4972 0 1 0 2 1 0 4 0 0 0 1 0 1 0 1 1 0 0 1 0 3
4973 0 1 0 2 1 0 5 1 0 2 0 1 0 0 2 1 0 0 1 0 1
4974 0 1 0 2 1 0 5 1 0 1 0 0 0 1 0 0 1 0 1 0 3
4975 0 1 0 2 1 0 5 1 0 1 0 0 0 1 0 0 0 1 1 0 3
4976 0 1 0 2 1 0 4 0 1 0 0 0 0 1 1 1 0 0 1 0 3
4977 0 1 0 2 1 0 5 1 0 1 1 0 0 0 0 1 0 0 2 0 2
4978 0 1 0 2 1 0 4 0 1 0 1 0 0 0 0 0 1 0 1 0 4
4979 0 1 0 2 1 0 4 0 1 0 1 0 0 0 0 0 0 1 1 0 4
4980 0 1 0 2 1 0 5 0 1 1 0 1 0 0 0 1 0 0 2 0 2
4981 0 1 0 2 1 0 4 0 0 0 0 0 1 1 1 0 1 0 0 0 4
4982 0 1 0 2 1 0 4 1 0 1 1 0 0 0 2 0 1 0 0 0 3
4983 0 1 0 2 1 0 4 0 1 1 0 1 0 0 2 0 1 0 0 0 3
4984 0 1 0 2 1 0 4 0 0 0 0 0 1 1 1 0 0 1 0 0 4
4985 0 1 0 2 1 0 4 1 0 1 1 0 0 0 2 0 0 1 0 0 3
4986 0 1 0 2 1 0 4 0 1 1 0 1 0 0 2 0 0 1 0 0 3
4987 0 1 0 2 1 0 4 0 0 1 0 1 1 0 3 1 0 0 0 0 2
4988 0 1 0 2 1 0 4 1 0 1 0 0 0 1 3 1 0 0 0 0 2
4989 0 1 0 2 1 0 3 0 1 0 1 0 0 0 3 1 0 0 0 0 3
4990 0 0 1 1 0 1 5 0 0 1 0 1 1 0 1 1 0 0 0 1 3
4991 0 0 1 1 0 1 5 1 0 1 0 0 0 1 1 1 0 0 0 1 3
4992 0 0 1 1 0 1 5 1 0 1 1 0 0 0 0 0 1 0 0 1 4
4993 0 0 1 1 0 1 5 1 0 1 1 0 0 0 0 0 0 1 0 1 4
4994 0 0 1 1 0 1 4 0 1 0 1 0 0 0 1 1 0 0 0 1 4
4995 0 0 1 1 0 1 6 1 0 2 0 1 0 0 0 1 0 0 1 1 2
4996 0 0 1 1 0 1 5 0 1 1 0 1 0 0 0 0 1 0 0 1 4
4997 0 0 1 1 0 1 5 0 1 1 0 1 0 0 0 0 0 1 0 1 4
4998 0 0 1 2 0 1 5 0 0 1 0 1 1 0 0 0 1 0 1 0 3
4999 0 0 1 2 0 1 5 0 0 1 0 1 1 0 0 0 0 1 1 0 3
5000 0 0 1 2 0 1 4 0 0 0 1 0 1 0 1 1 0 0 1 0 3
5001 0 0 1 2 0 1 5 1 0 2 0 1 0 0 2 1 0 0 1 0 1
5002 0 0 1 2 0 1 5 1 0 1 0 0 0 1 0 0 1 0 1 0 3
5003 0 0 1 2 0 1 5 1 0 1 0 0 0 1 0 0 0 1 1 0 3
5004 0 0 1 2 0 1 4 0 1 0 0 0 0 1 1 1 0 0 1 0 3
5005 0 0 1 2 0 1 5 1 0 1 1 0 0 0 0 1 0 0 2 0 2
5006 0 0 1 2 0 1 4 0 1 0 1 0 0 0 0 0 1 0 1 0 4
5007 0 0 1 2 0 1 4 0 1 0 1 0 0 0 0 0 0 1 1 0 4
5008 0 0 1 2 0 1 5 0 1 1 0 1 0 0 0 1 0 0 2 0 2
5009 0 0 1 2 0 1 4 0 0 0 0 0 1 1 1 0 1 0 0 0 4
5010 0 0 1 2 0 1 4 1 0 1 1 0 0 0 2 0 1 0 0 0 3
5011 0 0 1 2 0 1 4 0 1 1 0 1 0 0 2 0 1 0 0 0 3
5012 0 0 1 2 0 1 4 0 0 0 0 0 1 1 1 0 0 1 0 0 4
5013 0 0 1 2 0 1 4 1 0 1 1 0 0 0 2 0 0 1 0 0 3
5014 0 0 1 2 0 1 4 0 1 1 0 1 0 0 2 0 0 1 0 0 3
5015 0 0 1 2 0 1 4 0 0 1 0 1 1 0 3 1 0 0 0 0 2
5016 0 0 1 2 0 1 4 1 0 1 0 0 0 1 3 1 0 0 0 0 2
5017 0 0 1 2 0 1 3 0 1 0 1 0 0 0 3 1 0 0 0 0 3
5018 0 0 1 0 1 0 4 0 0 1 0 1 1 0 0 0 1 0 0 1 5
5019 0 0 1 0 1 0 4 0 0 1 0 1 1 0 0 0 0 1 0 1 5
5020 0 0 1 0 1 0 3 0 0 0 1 0 1 0 1 1 0 0 0 1 5
5021 0 0 1 0 1 0 4 1 0 2 0 1 0 0 2 1 0 0 0 1 3
5022 0 0 1 0 1 0 4 1 0 1 0 0 0 1 0 0 1 0 0 1 5
5023 0 0 1 0 1 0 4 1 0 1 0 0 0 1 0 0 0 1 0 1 5
5024 0 0 1 0 1 0 3 0 1 0 0 0 0 1 1 1 0 0 0 1 5
5025 0 0 1 0 1 0 4 1 0 1 1 0 0 0 0 1 0 0 1 1 4
5026 0 0 1 0 1 0 3 0 1 0 1 0 0 0 0 0 1 0 0 1 6
5027 0 0 1 0 1 0 3 0 1 0 1 0 0 0 0 0 0 1 0 1 6
5028 0 0 1 0 1 0 4 0 1 1 0 1 0 0 0 1 0 0 1 1 4
5029 0 0 1 1 1 0 4 0 0 1 0 1 1 0 0 1 0 0 2 0 3
5030 0 0 1 1 1 0 3 0 0 0 1 0 1 0 0 0 1 0 1 0 5
5031 0 0 1 1 1 0 4 1 0 2 0 1 0 0 1 0 1 0 1 0 3
5032 0 0 1 1 1 0 3 0 0 0 1 0 1 0 0 0 0 1 1 0 5
5033 0 0 1 1 1 0 4 1 0 2 0 1 0 0 1 0 0 1 1 0 3
5034 0 0 1 1 1 0 3 0 0 0 0 0 1 1 1 1 0 0 1 0 4
5035 0 0 1 1 1 0 3 1 0 1 1 0 0 0 2 1 0 0 1 0 3
5036 0 0 1 1 1 0 3 0 1 1 0 1 0 0 2 1 0 0 1 0 3
5037 0 0 1 1 1 0 4 1 0 1 0 0 0 1 0 1 0 0 2 0 3
5038 0 0 1 1 1 0 3 0 1 0 0 0 0 1 0 0 1 0 1 0 5
5039 0 0 1 1 1 0 3 0 1 0 0 0 0 1 0 0 0 1 1 0 5
5040 0 0 1 1 1 0 3 0 1 0 1 0 0 0 0 1 0 0 2 0 4
5041 0 0 1 1 1 0 3 0 0 1 0 1 1 0 2 0 1 0 0 0 4
5042 0 0 1 1 1 0 3 1 0 1 0 0 0 1 2 0 1 0 0 0 4
5043 0 0 1 1 1 0 2 0 1 0 1 0 0 0 2 0 1 0 0 0 5
5044 0 0 1 1 1 0 3 0 0 1 0 1 1 0 2 0 0 1 0 0 4
5045 0 0 1 1 1 0 3 1 0 1 0 0 0 1 2 0 0 1 0 0 4
5046 0 0 1 1 1 0 2 0 1 0 1 0 0 0 2 0 0 1 0 0 5
5047 0 0 1 1 1 0 2 0 0 0 1 0 1 0 3 1 0 0 0 0 4
5048 0 0 1 1 1 0 3 1 0 2 0 1 0 0 4 1 0 0 0 0 2
5049 0 0 1 1 1 0 2 0 1 0 0 0 0 1 3 1 0 0 0 0 4
5050 1 1 0 2 0 1 5 0 0 1 0 1 1 0 0 0 1 0 0 1 3
5051 1 1 0 2 0 1 5 0 0 1 0 1 1 0 0 0 0 1 0 1 3
5052 1 1 0 2 0 1 4 0 0 0 1 0 1 0 1 1 0 0 0 1 3
5053 1 1 0 2 0 1 5 1 0 2 0 1 0 0 2 1 0 0 0 1 1
5054 1 1 0 2 0 1 5 1 0 1 0 0 0 1 0 0 1 0 0 1 3
5055 1 1 0 2 0 1 5 1 0 1 0 0 0 1 0 0 0 1 0 1 3
5056 1 1 0 2 0 1 4 0 1 0 0 0 0 1 1 1 0 0 0 1 3
5057 1 1 0 2 0 1 5 1 0 1 1 0 0 0 0 1 0 0 1 1 2
5058 1 1 0 2 0 1 4 0 1 0 1 0 0 0 0 0 1 0 0 1 4
5059 1 1 0 2 0 1 4 0 1 0 1 0 0 0 0 0 0 1 0 1 4
5060 1 1 0 2 0 1 5 0 1 1 0 1 0 0 0 1 0 0 1 1 2
5061 1 1 0 3 0 1 5 0 0 1 0 1 1 0 0 1 0 0 2 0 1
5062 1 1 0 3 0 1 4 0 0 0 1 0 1 0 0 0 1 0 1 0 3
5063 1 1 0 3 0 1 5 1 0 2 0 1 0 0 1 0 1 0 1 0 1
5064 1 1 0 3 0 1 4 0 0 0 1 0 1 0 0 0 0 1 1 0 3
5065 1 1 0 3 0 1 5 1 0 2 0 1 0 0 1 0 0 1 1 0 1
5066 1 1 0 3 0 1 4 0 0 0 0 0 1 1 1 1 0 0 1 0 2
5067 1 1 0 3 0 1 4 1 0 1 1 0 0 0 2 1 0 0 1 0 1
5068 1 1 0 3 0 1 4 0 1 1 0 1 0 0 2 1 0 0 1 0 1
5069 1 1 0 3 0 1 5 1 0 1 0 0 0 1 0 1 0 0 2 0 1
5070 1 1 0 3 0 1 4 0 1 0 0 0 0 1 0 0 1 0 1 0 3
5071 1 1 0 3 0 1 4 0 1 0 0 0 0 1 0 0 0 1 1 0 3
5072 1 1 0 3 0 1 4 0 1 0 1 0 0 0 0 1 0 0 2 0 2
5073 1 1 0 3 0 1 4 0 0 1 0 1 1 0 2 0 1 0 0 0 2
5074 1 1 0 3 0 1 4 1 0 1 0 0 0 1 2 0 1 0 0 0 2
5075 1 1 0 3 0 1 3 0 1 0 1 0 0 0 2 0 1 0 0 0 3
5076 1 1 0 3 0 1 4 0 0 1 0 1 1 0 2 0 0 1 0 0 2
5077 1 1 0 3 0 1 4 1 0 1 0 0 0 1 2 0 0 1 0 0 2
5078 1 1 0 3 0 1 3 0 1 0 1 0 0 0 2 0 0 1 0 0 3
5079 1 1 0 3 0 1 3 0 0 0 1 0 1 0 3 1 0 0 0 0 2
5080 1 1 0 3 0 1 4 1 0 2 0 1 0 0 4 1 0 0 0 0 0
5081 1 1 0 3 0 1 3 0 1 0 0 0 0 1 3 1 0 0 0 0 2
5082 1 1 0 1 1 0 4 0 0 1 0 1 1 0 0 1 0 0 1 1 3
5083 1 1 0 1 1 0 3 0 0 0 1 0 1 0 0 0 1 0 0 1 5
5084 1 1 0 1 1 0 4 1 0 2 0 1 0 0 1 0 1 0 0 1 3
5085 1 1 0 1 1 0 3 0 0 0 1 0 1 0 0 0 0 1 0 1 5
5086 1 1 0 1 1 0 4 1 0 2 0 1 0 0 1 0 0 1 0 1 3
5087 1 1 0 1 1 0 3 0 0 0 0 0 1 1 1 1 0 0 0 1 4
5088 1 1 0 1 1 0 3 1 0 1 1 0 0 0 2 1 0 0 0 1 3
5089 1 1 0 1 1 0 3 0 1 1 0 1 0 0 2 1 0 0 0 1 3
5090 1 1 0 1 1 0 4 1 0 1 0 0 0 1 0 1 0 0 1 1 3
5091 1 1 0 1 1 0 3 0 1 0 0 0 0 1 0 0 1 0 0 1 5
5092 1 1 0 1 1 0 3 0 1 0 0 0 0 1 0 0 0 1 0 1 5
5093 1 1 0 1 1 0 3 0 1 0 1 0 0 0 0 1 0 0 1 1 4
5094 1 1 0 2 1 0 3 0 0 0 1 0 1 0 0 1 0 0 2 0 3
5095 1 1 0 2 1 0 4 1 0 2 0 1 0 0 1 1 0 0 2 0 1
5096 1 1 0 2 1 0 3 0 0 0 0 0 1 1 0 0 1 0 1 0 4
5097 1 1 0 2 1 0 3 1 0 1 1 0 0 0 1 0 1 0 1 0 3
5098 1 1 0 2 1 0 3 0 1 1 0 1 0 0 1 0 1 0 1 0 3
5099 1 1 0 2 1 0 3 0 0 0 0 0 1 1 0 0 0 1 1 0 4
5100 1 1 0 2 1 0 3 1 0 1 1 0 0 0 1 0 0 1 1 0 3
5101 1 1 0 2 1 0 3 0 1 1 0 1 0 0 1 0 0 1 1 0 3
5102 1 1 0 2 1 0 3 0 0 1 0 1 1 0 2 1 0 0 1 0 2
5103 1 1 0 2 1 0 3 1 0 1 0 0 0 1 2 1 0 0 1 0 2
5104 1 1 0 2 1 0 2 0 1 0 1 0 0 0 2 1 0 0 1 0 3
5105 1 1 0 2 1 0 3 0 1 0 0 0 0 1 0 1 0 0 2 0 3
5106 1 1 0 2 1 0 2 0 0 0 1 0 1 0 2 0 1 0 0 0 4
5107 1 1 0 2 1 0 3 1 0 2 0 1 0 0 3 0 1 0 0 0 2
5108 1 1 0 2 1 0 2 0 1 0 0 0 0 1 2 0 1 0 0 0 4
5109 1 1 0 2 1 0 2 0 0 0 1 0 1 0 2 0 0 1 0 0 4
5110 1 1 0 2 1 0 3 1 0 2 0 1 0 0 3 0 0 1 0 0 2
5111 1 1 0 2 1 0 2 0 1 0 0 0 0 1 2 0 0 1 0 0 4
5112 1 1 0 2 1 0 2 0 0 0 0 0 1 1 3 1 0 0 0 0 3
5113 1 1 0 2 1 0 2 1 0 1 1 0 0 0 4 1 0 0 0 0 2
5114 1 1 0 2 1 0 2 0 1 1 0 1 0 0 4 1 0 0 0 0 2
5115 1 0 1 1 0 1 4 0 0 1 0 1 1 0 0 1 0 0 1 1 3
5116 1 0 1 1 0 1 3 0 0 0 1 0 1 0 0 0 1 0 0 1 5
5117 1 0 1 1 0 1 4 1 0 2 0 1 0 0 1 0 1 0 0 1 3
5118 1 0 1 1 0 1 3 0 0 0 1 0 1 0 0 0 0 1 0 1 5
5119 1 0 1 1 0 1 4 1 0 2 0 1 0 0 1 0 0 1 0 1 3
5120 1 0 1 1 0 1 3 0 0 0 0 0 1 1 1 1 0 0 0 1 4
5121 1 0 1 1 0 1 3 1 0 1 1 0 0 0 2 1 0 0 0 1 3
5122 1 0 1 1 0 1 3 0 1 1 0 1 0 0 2 1 0 0 0 1 3
5123 1 0 1 1 0 1 4 1 0 1 0 0 0 1 0 1 0 0 1 1 3
5124 1 0 1 1 0 1 3 0 1 0 0 0 0 1 0 0 1 0 0 1 5
5125 1 0 1 1 0 1 3 0 1 0 0 0 0 1 0 0 0 1 0 1 5
5126 1 0 1 1 0 1 3 0 1 0 1 0 0 0 0 1 0 0 1 1 4
5127 1 0 1 2 0 1 3 0 0 0 1 0 1 0 0 1 0 0 2 0 3
5128 1 0 1 2 0 1 4 1 0 2 0 1 0 0 1 1 0 0 2 0 1
5129 1 0 1 2 0 1 3 0 0 0 0 0 1 1 0 0 1 0 1 0 4
5130 1 0 1 2 0 1 3 1 0 1 1 0 0 0 1 0 1 0 1 0 3
5131 1 0 1 2 0 1 3 0 1 1 0 1 0 0 1 0 1 0 1 0 3
5132 1 0 1 2 0 1 3 0 0 0 0 0 1 1 0 0 0 1 1 0 4
5133 1 0 1 2 0 1 3 1 0 1 1 0 0 0 1 0 0 1 1 0 3
5134 1 0 1 2 0 1 3 0 1 1 0 1 0 0 1 0 0 1 1 0 3
5135 1 0 1 2 0 1 3 0 0 1 0 1 1 0 2 1 0 0 1 0 2
5136 1 0 1 2 0 1 3 1 0 1 0 0 0 1 2 1 0 0 1 0 2
5137 1 0 1 2 0 1 2 0 1 0 1 0 0 0 2 1 0 0 1 0 3
5138 1 0 1 2 0 1 3 0 1 0 0 0 0 1 0 1 0 0 2 0 3
5139 1 0 1 2 0 1 2 0 0 0 1 0 1 0 2 0 1 0 0 0 4
5140 1 0 1 2 0 1 3 1 0 2 0 1 0 0 3 0 1 0 0 0 2
5141 1 0 1 2 0 1 2 0 1 0 0 0 0 1 2 0 1 0 0 0 4
5142 1 0 1 2 0 1 2 0 0 0 1 0 1 0 2 0 0 1 0 0 4
5143 1 0 1 2 0 1 3 1 0 2 0 1 0 0 3 0 0 1 0 0 2
5144 1 0 1 2 0 1 2 0 1 0 0 0 0 1 2 0 0 1 0 0 4
5145 1 0 1 2 0 1 2 0 0 0 0 0 1 1 3 1 0 0 0 0 3
5146 1 0 1 2 0 1 2 1 0 1 1 0 0 0 4 1 0 0 0 0 2
5147 1 0 1 2 0 1 2 0 1 1 0 1 0 0 4 1 0 0 0 0 2
5148 1 0 1 0 1 0 2 0 0 0 1 0 1 0 0 1 0 0 1 1 5
5149 1 0 1 0 1 0 3 1 0 2 0 1 0 0 1 1 0 0 1 1 3
5150 1 0 1 0 1 0 2 0 0 0 0 0 1 1 0 0 1 0 0 1 6
5151 1 0 1 0 1 0 2 1 0 1 1 0 0 0 1 0 1 0 0 1 5
5152 1 0 1 0 1 0 2 0 1 1 0 1 0 0 1 0 1 0 0 1 5
5153 1 0 1 0 1 0 2 0 0 0 0 0 1 1 0 0 0 1 0 1 6
5154 1 0 1 0 1 0 2 1 0 1 1 0 0 0 1 0 0 1 0 1 5
5155 1 0 1 0 1 0 2 0 1 1 0 1 0 0 1 0 0 1 0 1 5
5156 1 0 1 0 1 0 2 0 0 1 0 1 1 0 2 1 0 0 0 1 4
5157 1 0 1 0 1 0 2 1 0 1 0 0 0 1 2 1 0 0 0 1 4
5158 1 0 1 0 1 0 1 0 1 0 1 0 0 0 2 1 0 0 0 1 5
5159 1 0 1 0 1 0 2 0 1 0 0 0 0 1 0 1 0 0 1 1 5
5160 1 0 1 1 1 0 2 0 0 0 0 0 1 1 0 1 0 0 2 0 4
5161 1 0 1 1 1 0 2 1 0 1 1 0 0 0 1 1 0 0 2 0 3
5162 1 0 1 1 1 0 3 1 0 2 0 1 0 0 0 0 1 0 2 0 3
5163 1 0 1 1 1 0 3 1 0 2 0 1 0 0 0 0 0 1 2 0 3
5164 1 0 1 1 1 0 2 0 1 1 0 1 0 0 1 1 0 0 2 0 3
5165 1 0 1 1 1 0 2 0 0 1 0 1 1 0 1 0 1 0 1 0 4
5166 1 0 1 1 1 0 2 1 0 1 0 0 0 1 1 0 1 0 1 0 4
5167 1 0 1 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 5
5168 1 0 1 1 1 0 2 0 0 1 0 1 1 0 1 0 0 1 1 0 4
5169 1 0 1 1 1 0 2 1 0 1 0 0 0 1 1 0 0 1 1 0 4
5170 1 0 1 1 1 0 1 0 1 0 1 0 0 0 1 0 0 1 1 0 5
5171 1 0 1 1 1 0 1 0 0 0 1 0 1 0 2 1 0 0 1 0 4
5172 1 0 1 1 1 0 2 1 0 2 0 1 0 0 3 1 0 0 1 0 2
5173 1 0 1 1 1 0 1 0 1 0 0 0 0 1 2 1 0 0 1 0 4
